date,role,shift_type,hours_worked,hourly_rate,total_pay,staff_id
2023-02-16,Bartender,Apertura,8,4000,32000,BAR-735
2023-02-16,Bartender,Apertura,8,4000,32000,BAR-848
2023-02-16,Bartender,Apertura,8,4000,32000,BAR-239
2023-02-16,Bartender,Cierre,8,4000,32000,BAR-327
2023-02-16,Admin,Full,9,6000,54000,ADM-001
2023-02-17,Garzon,Intermedio,8,3500,28000,GAR-642
2023-02-17,Garzon,Intermedio,8,3500,28000,GAR-697
2023-02-17,Garzon,Cierre,8,3500,28000,GAR-306
2023-02-17,Garzon,Apertura,8,3500,28000,GAR-963
2023-02-17,Garzon,Cierre,8,3500,28000,GAR-654
2023-02-17,Cocinero,Cierre,8,4500,36000,COC-897
2023-02-17,Cocinero,Cierre,8,4500,36000,COC-284
2023-02-17,Cocinero,Cierre,8,4500,36000,COC-683
2023-02-17,Bartender,Intermedio,8,4000,32000,BAR-994
2023-02-17,Bartender,Cierre,8,4000,32000,BAR-409
2023-02-17,Admin,Full,9,6000,54000,ADM-001
2023-02-18,Garzon,Intermedio,8,3500,28000,GAR-784
2023-02-18,Garzon,Apertura,8,3500,28000,GAR-532
2023-02-18,Garzon,Cierre,8,3500,28000,GAR-620
2023-02-18,Garzon,Cierre,8,3500,28000,GAR-154
2023-02-18,Cocinero,Cierre,8,4500,36000,COC-565
2023-02-18,Cocinero,Apertura,8,4500,36000,COC-527
2023-02-18,Cocinero,Intermedio,8,4500,36000,COC-573
2023-02-18,Bartender,Cierre,8,4000,32000,BAR-610
2023-02-18,Bartender,Apertura,8,4000,32000,BAR-813
2023-02-18,Admin,Full,9,6000,54000,ADM-001
2023-02-19,Garzon,Apertura,8,3500,28000,GAR-722
2023-02-19,Garzon,Apertura,8,3500,28000,GAR-930
2023-02-19,Garzon,Intermedio,8,3500,28000,GAR-228
2023-02-19,Cocinero,Cierre,8,4500,36000,COC-443
2023-02-19,Cocinero,Cierre,8,4500,36000,COC-174
2023-02-19,Bartender,Intermedio,8,4000,32000,BAR-507
2023-02-19,Admin,Full,9,6000,54000,ADM-001
2023-02-20,Garzon,Apertura,8,3500,28000,GAR-862
2023-02-20,Garzon,Apertura,8,3500,28000,GAR-943
2023-02-20,Garzon,Cierre,8,3500,28000,GAR-977
2023-02-20,Cocinero,Apertura,8,4500,36000,COC-167
2023-02-20,Cocinero,Cierre,8,4500,36000,COC-142
2023-02-20,Bartender,Apertura,8,4000,32000,BAR-489
2023-02-20,Admin,Full,9,6000,54000,ADM-001
2023-02-21,Garzon,Cierre,8,3500,28000,GAR-495
2023-02-21,Garzon,Intermedio,8,3500,28000,GAR-570
2023-02-21,Cocinero,Cierre,8,4500,36000,COC-669
2023-02-21,Cocinero,Cierre,8,4500,36000,COC-391
2023-02-21,Bartender,Cierre,8,4000,32000,BAR-250
2023-02-21,Admin,Full,9,6000,54000,ADM-001
2023-02-22,Garzon,Intermedio,8,3500,28000,GAR-309
2023-02-22,Garzon,Cierre,8,3500,28000,GAR-561
2023-02-22,Garzon,Apertura,8,3500,28000,GAR-493
2023-02-22,Cocinero,Apertura,8,4500,36000,COC-391
2023-02-22,Cocinero,Apertura,8,4500,36000,COC-555
2023-02-22,Bartender,Cierre,8,4000,32000,BAR-576
2023-02-22,Admin,Full,9,6000,54000,ADM-001
2023-02-23,Garzon,Apertura,8,3500,28000,GAR-434
2023-02-23,Garzon,Intermedio,8,3500,28000,GAR-962
2023-02-23,Garzon,Cierre,8,3500,28000,GAR-934
2023-02-23,Garzon,Apertura,8,3500,28000,GAR-959
2023-02-23,Garzon,Apertura,8,3500,28000,GAR-165
2023-02-23,Garzon,Intermedio,8,3500,28000,GAR-785
2023-02-23,Cocinero,Intermedio,8,4500,36000,COC-212
2023-02-23,Cocinero,Cierre,8,4500,36000,COC-149
2023-02-23,Cocinero,Cierre,8,4500,36000,COC-992
2023-02-23,Cocinero,Cierre,8,4500,36000,COC-851
2023-02-23,Bartender,Cierre,8,4000,32000,BAR-537
2023-02-23,Bartender,Cierre,8,4000,32000,BAR-522
2023-02-23,Bartender,Apertura,8,4000,32000,BAR-736
2023-02-23,Admin,Full,9,6000,54000,ADM-001
2023-02-24,Garzon,Cierre,8,3500,28000,GAR-795
2023-02-24,Garzon,Cierre,8,3500,28000,GAR-114
2023-02-24,Garzon,Cierre,8,3500,28000,GAR-551
2023-02-24,Garzon,Cierre,8,3500,28000,GAR-899
2023-02-24,Garzon,Intermedio,8,3500,28000,GAR-870
2023-02-24,Garzon,Cierre,8,3500,28000,GAR-274
2023-02-24,Cocinero,Cierre,8,4500,36000,COC-246
2023-02-24,Cocinero,Apertura,8,4500,36000,COC-189
2023-02-24,Cocinero,Apertura,8,4500,36000,COC-694
2023-02-24,Cocinero,Cierre,8,4500,36000,COC-287
2023-02-24,Bartender,Intermedio,8,4000,32000,BAR-807
2023-02-24,Bartender,Cierre,8,4000,32000,BAR-328
2023-02-24,Bartender,Intermedio,8,4000,32000,BAR-309
2023-02-24,Admin,Full,9,6000,54000,ADM-001
2023-02-25,Garzon,Cierre,8,3500,28000,GAR-957
2023-02-25,Garzon,Intermedio,8,3500,28000,GAR-507
2023-02-25,Garzon,Cierre,8,3500,28000,GAR-693
2023-02-25,Garzon,Intermedio,8,3500,28000,GAR-754
2023-02-25,Cocinero,Cierre,8,4500,36000,COC-162
2023-02-25,Cocinero,Cierre,8,4500,36000,COC-111
2023-02-25,Cocinero,Apertura,8,4500,36000,COC-660
2023-02-25,Bartender,Apertura,8,4000,32000,BAR-917
2023-02-25,Bartender,Intermedio,8,4000,32000,BAR-728
2023-02-25,Admin,Full,9,6000,54000,ADM-001
2023-02-26,Garzon,Apertura,8,3500,28000,GAR-489
2023-02-26,Garzon,Cierre,8,3500,28000,GAR-194
2023-02-26,Garzon,Cierre,8,3500,28000,GAR-301
2023-02-26,Cocinero,Cierre,8,4500,36000,COC-796
2023-02-26,Cocinero,Cierre,8,4500,36000,COC-731
2023-02-26,Bartender,Apertura,8,4000,32000,BAR-472
2023-02-26,Admin,Full,9,6000,54000,ADM-001
2023-02-27,Garzon,Cierre,8,3500,28000,GAR-226
2023-02-27,Garzon,Apertura,8,3500,28000,GAR-437
2023-02-27,Cocinero,Apertura,8,4500,36000,COC-161
2023-02-27,Cocinero,Intermedio,8,4500,36000,COC-106
2023-02-27,Bartender,Cierre,8,4000,32000,BAR-568
2023-02-27,Admin,Full,9,6000,54000,ADM-001
2023-02-28,Garzon,Cierre,8,3500,28000,GAR-406
2023-02-28,Garzon,Cierre,8,3500,28000,GAR-396
2023-02-28,Garzon,Intermedio,8,3500,28000,GAR-812
2023-02-28,Garzon,Apertura,8,3500,28000,GAR-679
2023-02-28,Cocinero,Apertura,8,4500,36000,COC-825
2023-02-28,Cocinero,Cierre,8,4500,36000,COC-653
2023-02-28,Cocinero,Cierre,8,4500,36000,COC-538
2023-02-28,Bartender,Cierre,8,4000,32000,BAR-420
2023-02-28,Bartender,Apertura,8,4000,32000,BAR-553
2023-02-28,Admin,Full,9,6000,54000,ADM-001
2023-03-01,Garzon,Cierre,8,3500,28000,GAR-225
2023-03-01,Garzon,Cierre,8,3500,28000,GAR-161
2023-03-01,Garzon,Cierre,8,3500,28000,GAR-236
2023-03-01,Cocinero,Cierre,8,4500,36000,COC-241
2023-03-01,Cocinero,Apertura,8,4500,36000,COC-870
2023-03-01,Bartender,Cierre,8,4000,32000,BAR-950
2023-03-01,Admin,Full,9,6000,54000,ADM-001
2023-03-02,Garzon,Apertura,8,3500,28000,GAR-320
2023-03-02,Garzon,Apertura,8,3500,28000,GAR-273
2023-03-02,Garzon,Cierre,8,3500,28000,GAR-697
2023-03-02,Garzon,Cierre,8,3500,28000,GAR-869
2023-03-02,Cocinero,Intermedio,8,4500,36000,COC-565
2023-03-02,Cocinero,Cierre,8,4500,36000,COC-458
2023-03-02,Cocinero,Intermedio,8,4500,36000,COC-639
2023-03-02,Bartender,Intermedio,8,4000,32000,BAR-513
2023-03-02,Bartender,Apertura,8,4000,32000,BAR-213
2023-03-02,Admin,Full,9,6000,54000,ADM-001
2023-03-03,Garzon,Cierre,8,3500,28000,GAR-104
2023-03-03,Garzon,Cierre,8,3500,28000,GAR-164
2023-03-03,Garzon,Apertura,8,3500,28000,GAR-440
2023-03-03,Garzon,Apertura,8,3500,28000,GAR-593
2023-03-03,Cocinero,Cierre,8,4500,36000,COC-657
2023-03-03,Cocinero,Intermedio,8,4500,36000,COC-471
2023-03-03,Cocinero,Intermedio,8,4500,36000,COC-385
2023-03-03,Bartender,Intermedio,8,4000,32000,BAR-607
2023-03-03,Bartender,Cierre,8,4000,32000,BAR-691
2023-03-03,Admin,Full,9,6000,54000,ADM-001
2023-03-04,Garzon,Cierre,8,3500,28000,GAR-370
2023-03-04,Garzon,Cierre,8,3500,28000,GAR-765
2023-03-04,Garzon,Cierre,8,3500,28000,GAR-125
2023-03-04,Garzon,Intermedio,8,3500,28000,GAR-457
2023-03-04,Cocinero,Apertura,8,4500,36000,COC-390
2023-03-04,Cocinero,Intermedio,8,4500,36000,COC-677
2023-03-04,Cocinero,Apertura,8,4500,36000,COC-583
2023-03-04,Bartender,Apertura,8,4000,32000,BAR-345
2023-03-04,Bartender,Cierre,8,4000,32000,BAR-573
2023-03-04,Admin,Full,9,6000,54000,ADM-001
2023-03-05,Garzon,Intermedio,8,3500,28000,GAR-755
2023-03-05,Garzon,Intermedio,8,3500,28000,GAR-331
2023-03-05,Garzon,Apertura,8,3500,28000,GAR-950
2023-03-05,Cocinero,Cierre,8,4500,36000,COC-800
2023-03-05,Cocinero,Cierre,8,4500,36000,COC-967
2023-03-05,Bartender,Cierre,8,4000,32000,BAR-312
2023-03-05,Admin,Full,9,6000,54000,ADM-001
2023-03-06,Garzon,Intermedio,8,3500,28000,GAR-605
2023-03-06,Garzon,Cierre,8,3500,28000,GAR-430
2023-03-06,Cocinero,Cierre,8,4500,36000,COC-517
2023-03-06,Cocinero,Intermedio,8,4500,36000,COC-906
2023-03-06,Bartender,Cierre,8,4000,32000,BAR-395
2023-03-06,Admin,Full,9,6000,54000,ADM-001
2023-03-07,Garzon,Apertura,8,3500,28000,GAR-804
2023-03-07,Garzon,Cierre,8,3500,28000,GAR-618
2023-03-07,Garzon,Cierre,8,3500,28000,GAR-539
2023-03-07,Garzon,Cierre,8,3500,28000,GAR-617
2023-03-07,Cocinero,Apertura,8,4500,36000,COC-933
2023-03-07,Cocinero,Cierre,8,4500,36000,COC-570
2023-03-07,Cocinero,Intermedio,8,4500,36000,COC-400
2023-03-07,Bartender,Cierre,8,4000,32000,BAR-237
2023-03-07,Bartender,Intermedio,8,4000,32000,BAR-868
2023-03-07,Admin,Full,9,6000,54000,ADM-001
2023-03-08,Garzon,Apertura,8,3500,28000,GAR-705
2023-03-08,Garzon,Intermedio,8,3500,28000,GAR-422
2023-03-08,Garzon,Cierre,8,3500,28000,GAR-224
2023-03-08,Cocinero,Cierre,8,4500,36000,COC-589
2023-03-08,Cocinero,Cierre,8,4500,36000,COC-841
2023-03-08,Bartender,Apertura,8,4000,32000,BAR-338
2023-03-08,Admin,Full,9,6000,54000,ADM-001
2023-03-09,Garzon,Cierre,8,3500,28000,GAR-159
2023-03-09,Garzon,Apertura,8,3500,28000,GAR-977
2023-03-09,Garzon,Intermedio,8,3500,28000,GAR-327
2023-03-09,Garzon,Intermedio,8,3500,28000,GAR-552
2023-03-09,Garzon,Cierre,8,3500,28000,GAR-390
2023-03-09,Garzon,Apertura,8,3500,28000,GAR-815
2023-03-09,Garzon,Cierre,8,3500,28000,GAR-494
2023-03-09,Cocinero,Cierre,8,4500,36000,COC-791
2023-03-09,Cocinero,Cierre,8,4500,36000,COC-264
2023-03-09,Cocinero,Cierre,8,4500,36000,COC-156
2023-03-09,Cocinero,Cierre,8,4500,36000,COC-355
2023-03-09,Cocinero,Intermedio,8,4500,36000,COC-942
2023-03-09,Bartender,Apertura,8,4000,32000,BAR-937
2023-03-09,Bartender,Cierre,8,4000,32000,BAR-753
2023-03-09,Bartender,Cierre,8,4000,32000,BAR-655
2023-03-09,Admin,Full,9,6000,54000,ADM-001
2023-03-10,Garzon,Apertura,8,3500,28000,GAR-695
2023-03-10,Garzon,Apertura,8,3500,28000,GAR-154
2023-03-10,Garzon,Intermedio,8,3500,28000,GAR-394
2023-03-10,Garzon,Cierre,8,3500,28000,GAR-974
2023-03-10,Garzon,Intermedio,8,3500,28000,GAR-743
2023-03-10,Cocinero,Apertura,8,4500,36000,COC-522
2023-03-10,Cocinero,Cierre,8,4500,36000,COC-958
2023-03-10,Cocinero,Cierre,8,4500,36000,COC-766
2023-03-10,Cocinero,Cierre,8,4500,36000,COC-188
2023-03-10,Bartender,Apertura,8,4000,32000,BAR-379
2023-03-10,Bartender,Apertura,8,4000,32000,BAR-303
2023-03-10,Admin,Full,9,6000,54000,ADM-001
2023-03-11,Garzon,Intermedio,8,3500,28000,GAR-349
2023-03-11,Garzon,Cierre,8,3500,28000,GAR-186
2023-03-11,Garzon,Cierre,8,3500,28000,GAR-445
2023-03-11,Garzon,Intermedio,8,3500,28000,GAR-120
2023-03-11,Garzon,Intermedio,8,3500,28000,GAR-240
2023-03-11,Cocinero,Cierre,8,4500,36000,COC-813
2023-03-11,Cocinero,Cierre,8,4500,36000,COC-476
2023-03-11,Cocinero,Cierre,8,4500,36000,COC-134
2023-03-11,Bartender,Cierre,8,4000,32000,BAR-908
2023-03-11,Bartender,Cierre,8,4000,32000,BAR-875
2023-03-11,Admin,Full,9,6000,54000,ADM-001
2023-03-12,Garzon,Cierre,8,3500,28000,GAR-370
2023-03-12,Garzon,Apertura,8,3500,28000,GAR-611
2023-03-12,Garzon,Apertura,8,3500,28000,GAR-153
2023-03-12,Cocinero,Cierre,8,4500,36000,COC-370
2023-03-12,Cocinero,Intermedio,8,4500,36000,COC-609
2023-03-12,Bartender,Cierre,8,4000,32000,BAR-104
2023-03-12,Admin,Full,9,6000,54000,ADM-001
2023-03-13,Garzon,Cierre,8,3500,28000,GAR-880
2023-03-13,Garzon,Apertura,8,3500,28000,GAR-275
2023-03-13,Garzon,Apertura,8,3500,28000,GAR-571
2023-03-13,Cocinero,Cierre,8,4500,36000,COC-119
2023-03-13,Cocinero,Cierre,8,4500,36000,COC-425
2023-03-13,Bartender,Apertura,8,4000,32000,BAR-928
2023-03-13,Admin,Full,9,6000,54000,ADM-001
2023-03-14,Garzon,Intermedio,8,3500,28000,GAR-667
2023-03-14,Garzon,Cierre,8,3500,28000,GAR-923
2023-03-14,Garzon,Apertura,8,3500,28000,GAR-644
2023-03-14,Garzon,Cierre,8,3500,28000,GAR-365
2023-03-14,Garzon,Intermedio,8,3500,28000,GAR-764
2023-03-14,Cocinero,Cierre,8,4500,36000,COC-316
2023-03-14,Cocinero,Intermedio,8,4500,36000,COC-835
2023-03-14,Cocinero,Cierre,8,4500,36000,COC-586
2023-03-14,Cocinero,Intermedio,8,4500,36000,COC-859
2023-03-14,Bartender,Cierre,8,4000,32000,BAR-322
2023-03-14,Bartender,Cierre,8,4000,32000,BAR-552
2023-03-14,Admin,Full,9,6000,54000,ADM-001
2023-03-15,Garzon,Cierre,8,3500,28000,GAR-818
2023-03-15,Garzon,Cierre,8,3500,28000,GAR-602
2023-03-15,Garzon,Apertura,8,3500,28000,GAR-161
2023-03-15,Garzon,Cierre,8,3500,28000,GAR-924
2023-03-15,Cocinero,Cierre,8,4500,36000,COC-295
2023-03-15,Cocinero,Cierre,8,4500,36000,COC-893
2023-03-15,Bartender,Cierre,8,4000,32000,BAR-896
2023-03-15,Bartender,Apertura,8,4000,32000,BAR-893
2023-03-15,Admin,Full,9,6000,54000,ADM-001
2023-03-16,Garzon,Apertura,8,3500,28000,GAR-929
2023-03-16,Garzon,Cierre,8,3500,28000,GAR-373
2023-03-16,Garzon,Cierre,8,3500,28000,GAR-325
2023-03-16,Garzon,Cierre,8,3500,28000,GAR-231
2023-03-16,Garzon,Apertura,8,3500,28000,GAR-352
2023-03-16,Cocinero,Intermedio,8,4500,36000,COC-119
2023-03-16,Cocinero,Cierre,8,4500,36000,COC-306
2023-03-16,Cocinero,Intermedio,8,4500,36000,COC-288
2023-03-16,Cocinero,Cierre,8,4500,36000,COC-436
2023-03-16,Bartender,Apertura,8,4000,32000,BAR-663
2023-03-16,Bartender,Intermedio,8,4000,32000,BAR-361
2023-03-16,Admin,Full,9,6000,54000,ADM-001
2023-03-17,Garzon,Cierre,8,3500,28000,GAR-682
2023-03-17,Garzon,Cierre,8,3500,28000,GAR-358
2023-03-17,Garzon,Cierre,8,3500,28000,GAR-220
2023-03-17,Garzon,Cierre,8,3500,28000,GAR-962
2023-03-17,Garzon,Apertura,8,3500,28000,GAR-559
2023-03-17,Cocinero,Intermedio,8,4500,36000,COC-417
2023-03-17,Cocinero,Cierre,8,4500,36000,COC-485
2023-03-17,Cocinero,Intermedio,8,4500,36000,COC-257
2023-03-17,Bartender,Apertura,8,4000,32000,BAR-818
2023-03-17,Bartender,Cierre,8,4000,32000,BAR-538
2023-03-17,Admin,Full,9,6000,54000,ADM-001
2023-03-18,Garzon,Apertura,8,3500,28000,GAR-276
2023-03-18,Garzon,Apertura,8,3500,28000,GAR-716
2023-03-18,Garzon,Apertura,8,3500,28000,GAR-240
2023-03-18,Garzon,Apertura,8,3500,28000,GAR-313
2023-03-18,Garzon,Cierre,8,3500,28000,GAR-539
2023-03-18,Garzon,Cierre,8,3500,28000,GAR-312
2023-03-18,Cocinero,Apertura,8,4500,36000,COC-914
2023-03-18,Cocinero,Apertura,8,4500,36000,COC-374
2023-03-18,Cocinero,Apertura,8,4500,36000,COC-572
2023-03-18,Cocinero,Intermedio,8,4500,36000,COC-743
2023-03-18,Bartender,Cierre,8,4000,32000,BAR-434
2023-03-18,Bartender,Apertura,8,4000,32000,BAR-188
2023-03-18,Bartender,Apertura,8,4000,32000,BAR-501
2023-03-18,Admin,Full,9,6000,54000,ADM-001
2023-03-19,Garzon,Cierre,8,3500,28000,GAR-323
2023-03-19,Garzon,Cierre,8,3500,28000,GAR-338
2023-03-19,Cocinero,Intermedio,8,4500,36000,COC-205
2023-03-19,Cocinero,Cierre,8,4500,36000,COC-275
2023-03-19,Bartender,Cierre,8,4000,32000,BAR-984
2023-03-19,Admin,Full,9,6000,54000,ADM-001
2023-03-20,Garzon,Cierre,8,3500,28000,GAR-910
2023-03-20,Garzon,Apertura,8,3500,28000,GAR-818
2023-03-20,Garzon,Apertura,8,3500,28000,GAR-720
2023-03-20,Cocinero,Apertura,8,4500,36000,COC-406
2023-03-20,Cocinero,Intermedio,8,4500,36000,COC-925
2023-03-20,Bartender,Cierre,8,4000,32000,BAR-226
2023-03-20,Admin,Full,9,6000,54000,ADM-001
2023-03-21,Garzon,Apertura,8,3500,28000,GAR-356
2023-03-21,Garzon,Apertura,8,3500,28000,GAR-981
2023-03-21,Cocinero,Cierre,8,4500,36000,COC-584
2023-03-21,Cocinero,Apertura,8,4500,36000,COC-917
2023-03-21,Bartender,Cierre,8,4000,32000,BAR-267
2023-03-21,Admin,Full,9,6000,54000,ADM-001
2023-03-22,Garzon,Apertura,8,3500,28000,GAR-431
2023-03-22,Garzon,Cierre,8,3500,28000,GAR-113
2023-03-22,Cocinero,Apertura,8,4500,36000,COC-268
2023-03-22,Cocinero,Apertura,8,4500,36000,COC-151
2023-03-22,Bartender,Cierre,8,4000,32000,BAR-901
2023-03-22,Admin,Full,9,6000,54000,ADM-001
2023-03-23,Garzon,Cierre,8,3500,28000,GAR-887
2023-03-23,Garzon,Cierre,8,3500,28000,GAR-291
2023-03-23,Garzon,Apertura,8,3500,28000,GAR-510
2023-03-23,Garzon,Cierre,8,3500,28000,GAR-959
2023-03-23,Garzon,Intermedio,8,3500,28000,GAR-970
2023-03-23,Garzon,Cierre,8,3500,28000,GAR-813
2023-03-23,Cocinero,Cierre,8,4500,36000,COC-480
2023-03-23,Cocinero,Cierre,8,4500,36000,COC-886
2023-03-23,Cocinero,Cierre,8,4500,36000,COC-896
2023-03-23,Cocinero,Cierre,8,4500,36000,COC-630
2023-03-23,Bartender,Apertura,8,4000,32000,BAR-579
2023-03-23,Bartender,Cierre,8,4000,32000,BAR-271
2023-03-23,Bartender,Apertura,8,4000,32000,BAR-830
2023-03-23,Admin,Full,9,6000,54000,ADM-001
2023-03-24,Garzon,Cierre,8,3500,28000,GAR-337
2023-03-24,Garzon,Cierre,8,3500,28000,GAR-718
2023-03-24,Garzon,Cierre,8,3500,28000,GAR-296
2023-03-24,Garzon,Cierre,8,3500,28000,GAR-376
2023-03-24,Garzon,Cierre,8,3500,28000,GAR-477
2023-03-24,Cocinero,Intermedio,8,4500,36000,COC-142
2023-03-24,Cocinero,Intermedio,8,4500,36000,COC-389
2023-03-24,Cocinero,Apertura,8,4500,36000,COC-194
2023-03-24,Bartender,Cierre,8,4000,32000,BAR-596
2023-03-24,Bartender,Cierre,8,4000,32000,BAR-809
2023-03-24,Admin,Full,9,6000,54000,ADM-001
2023-03-25,Garzon,Intermedio,8,3500,28000,GAR-654
2023-03-25,Garzon,Cierre,8,3500,28000,GAR-217
2023-03-25,Garzon,Apertura,8,3500,28000,GAR-559
2023-03-25,Garzon,Apertura,8,3500,28000,GAR-993
2023-03-25,Cocinero,Intermedio,8,4500,36000,COC-554
2023-03-25,Cocinero,Cierre,8,4500,36000,COC-140
2023-03-25,Bartender,Apertura,8,4000,32000,BAR-531
2023-03-25,Bartender,Apertura,8,4000,32000,BAR-289
2023-03-25,Admin,Full,9,6000,54000,ADM-001
2023-03-26,Garzon,Apertura,8,3500,28000,GAR-132
2023-03-26,Garzon,Cierre,8,3500,28000,GAR-409
2023-03-26,Garzon,Intermedio,8,3500,28000,GAR-265
2023-03-26,Cocinero,Cierre,8,4500,36000,COC-368
2023-03-26,Cocinero,Apertura,8,4500,36000,COC-537
2023-03-26,Bartender,Cierre,8,4000,32000,BAR-601
2023-03-26,Admin,Full,9,6000,54000,ADM-001
2023-03-27,Garzon,Apertura,8,3500,28000,GAR-794
2023-03-27,Garzon,Apertura,8,3500,28000,GAR-482
2023-03-27,Garzon,Cierre,8,3500,28000,GAR-223
2023-03-27,Cocinero,Apertura,8,4500,36000,COC-109
2023-03-27,Cocinero,Intermedio,8,4500,36000,COC-837
2023-03-27,Bartender,Apertura,8,4000,32000,BAR-738
2023-03-27,Admin,Full,9,6000,54000,ADM-001
2023-03-28,Garzon,Cierre,8,3500,28000,GAR-997
2023-03-28,Garzon,Cierre,8,3500,28000,GAR-780
2023-03-28,Cocinero,Cierre,8,4500,36000,COC-659
2023-03-28,Cocinero,Cierre,8,4500,36000,COC-937
2023-03-28,Bartender,Cierre,8,4000,32000,BAR-698
2023-03-28,Admin,Full,9,6000,54000,ADM-001
2023-03-29,Garzon,Intermedio,8,3500,28000,GAR-405
2023-03-29,Garzon,Cierre,8,3500,28000,GAR-417
2023-03-29,Garzon,Apertura,8,3500,28000,GAR-550
2023-03-29,Cocinero,Cierre,8,4500,36000,COC-359
2023-03-29,Cocinero,Cierre,8,4500,36000,COC-448
2023-03-29,Bartender,Apertura,8,4000,32000,BAR-720
2023-03-29,Admin,Full,9,6000,54000,ADM-001
2023-03-30,Garzon,Cierre,8,3500,28000,GAR-503
2023-03-30,Garzon,Cierre,8,3500,28000,GAR-667
2023-03-30,Garzon,Cierre,8,3500,28000,GAR-326
2023-03-30,Garzon,Apertura,8,3500,28000,GAR-895
2023-03-30,Garzon,Apertura,8,3500,28000,GAR-454
2023-03-30,Cocinero,Apertura,8,4500,36000,COC-349
2023-03-30,Cocinero,Cierre,8,4500,36000,COC-447
2023-03-30,Cocinero,Apertura,8,4500,36000,COC-151
2023-03-30,Cocinero,Cierre,8,4500,36000,COC-467
2023-03-30,Bartender,Intermedio,8,4000,32000,BAR-219
2023-03-30,Bartender,Intermedio,8,4000,32000,BAR-916
2023-03-30,Admin,Full,9,6000,54000,ADM-001
2023-03-31,Garzon,Intermedio,8,3500,28000,GAR-564
2023-03-31,Garzon,Cierre,8,3500,28000,GAR-756
2023-03-31,Garzon,Cierre,8,3500,28000,GAR-465
2023-03-31,Cocinero,Intermedio,8,4500,36000,COC-323
2023-03-31,Cocinero,Cierre,8,4500,36000,COC-375
2023-03-31,Bartender,Intermedio,8,4000,32000,BAR-839
2023-03-31,Admin,Full,9,6000,54000,ADM-001
2023-04-01,Garzon,Intermedio,8,3500,28000,GAR-155
2023-04-01,Garzon,Cierre,8,3500,28000,GAR-515
2023-04-01,Garzon,Intermedio,8,3500,28000,GAR-325
2023-04-01,Cocinero,Apertura,8,4500,36000,COC-170
2023-04-01,Cocinero,Cierre,8,4500,36000,COC-993
2023-04-01,Bartender,Cierre,8,4000,32000,BAR-178
2023-04-01,Admin,Full,9,6000,54000,ADM-001
2023-04-02,Garzon,Intermedio,8,3500,28000,GAR-262
2023-04-02,Garzon,Apertura,8,3500,28000,GAR-751
2023-04-02,Garzon,Apertura,8,3500,28000,GAR-135
2023-04-02,Garzon,Cierre,8,3500,28000,GAR-844
2023-04-02,Cocinero,Cierre,8,4500,36000,COC-706
2023-04-02,Cocinero,Cierre,8,4500,36000,COC-966
2023-04-02,Cocinero,Cierre,8,4500,36000,COC-416
2023-04-02,Bartender,Intermedio,8,4000,32000,BAR-709
2023-04-02,Bartender,Intermedio,8,4000,32000,BAR-554
2023-04-02,Admin,Full,9,6000,54000,ADM-001
2023-04-03,Garzon,Apertura,8,3500,28000,GAR-768
2023-04-03,Garzon,Apertura,8,3500,28000,GAR-281
2023-04-03,Cocinero,Cierre,8,4500,36000,COC-269
2023-04-03,Cocinero,Cierre,8,4500,36000,COC-316
2023-04-03,Bartender,Cierre,8,4000,32000,BAR-772
2023-04-03,Admin,Full,9,6000,54000,ADM-001
2023-04-04,Garzon,Apertura,8,3500,28000,GAR-346
2023-04-04,Garzon,Intermedio,8,3500,28000,GAR-592
2023-04-04,Cocinero,Apertura,8,4500,36000,COC-746
2023-04-04,Cocinero,Cierre,8,4500,36000,COC-629
2023-04-04,Bartender,Apertura,8,4000,32000,BAR-131
2023-04-04,Admin,Full,9,6000,54000,ADM-001
2023-04-05,Garzon,Intermedio,8,3500,28000,GAR-620
2023-04-05,Garzon,Apertura,8,3500,28000,GAR-202
2023-04-05,Cocinero,Cierre,8,4500,36000,COC-220
2023-04-05,Cocinero,Cierre,8,4500,36000,COC-677
2023-04-05,Bartender,Apertura,8,4000,32000,BAR-840
2023-04-05,Admin,Full,9,6000,54000,ADM-001
2023-04-06,Garzon,Apertura,8,3500,28000,GAR-824
2023-04-06,Garzon,Intermedio,8,3500,28000,GAR-813
2023-04-06,Garzon,Cierre,8,3500,28000,GAR-217
2023-04-06,Garzon,Apertura,8,3500,28000,GAR-621
2023-04-06,Garzon,Intermedio,8,3500,28000,GAR-110
2023-04-06,Garzon,Cierre,8,3500,28000,GAR-548
2023-04-06,Garzon,Cierre,8,3500,28000,GAR-554
2023-04-06,Cocinero,Cierre,8,4500,36000,COC-488
2023-04-06,Cocinero,Intermedio,8,4500,36000,COC-402
2023-04-06,Cocinero,Apertura,8,4500,36000,COC-172
2023-04-06,Cocinero,Apertura,8,4500,36000,COC-539
2023-04-06,Cocinero,Cierre,8,4500,36000,COC-448
2023-04-06,Bartender,Intermedio,8,4000,32000,BAR-430
2023-04-06,Bartender,Apertura,8,4000,32000,BAR-911
2023-04-06,Bartender,Apertura,8,4000,32000,BAR-799
2023-04-06,Admin,Full,9,6000,54000,ADM-001
2023-04-07,Garzon,Cierre,8,3500,28000,GAR-345
2023-04-07,Garzon,Cierre,8,3500,28000,GAR-313
2023-04-07,Garzon,Intermedio,8,3500,28000,GAR-614
2023-04-07,Garzon,Cierre,8,3500,28000,GAR-902
