date,item_name,merma_qty,reason,value_lost_clp,preventable
2023-04-07,Margarita,1,damage,3200,yes
2023-04-07,Tartar de Jaiba con Locos,2,overprep,17800,yes
2023-04-07,Mechada Avocado,2,expired,9600,no
2023-04-07,Pepperoni,1,overprep,3800,yes
2023-04-07,Tabla Estación,1,damage,14500,yes
2023-04-07,Clásica,1,expired,4200,no
2023-04-08,Margarita,1,overprep,3200,yes
2023-04-08,Jugo de Pulpa,2,expired,1600,no
2023-04-08,Margarita,1,expired,3200,no
2023-04-08,Margarita,1,overprep,3200,yes
2023-04-08,Tabla Estación,2,overprep,29000,yes
2023-04-08,Copa de Vino CS,1,expired,1400,no
2023-04-08,Valenciano,1,overprep,6200,yes
2023-04-09,Duo del Mar,3,expired,21600,no
2023-04-09,Pepperoni,1,overprep,3800,yes
2023-04-09,Clásica,1,expired,4200,no
2023-04-09,Pavlova (Papaya),1,expired,2000,no
2023-04-09,Filete Trifolatti,1,quality_issue,9800,yes
2023-04-09,Mechada Avocado,1,quality_issue,4800,yes
2023-04-09,Cuatro Formaggi,2,damage,9600,yes
2023-04-09,Rocca Avocado,1,expired,8500,no
2023-04-09,Filete Trifolatti,1,expired,9800,no
2023-04-09,Camarón a la Vista,2,expired,11600,no
2023-04-09,Pavlova (Papaya),2,overprep,4000,yes
2023-04-10,Salmón Tando,2,quality_issue,14400,yes
2023-04-10,Salmón Tando,1,expired,7200,no
2023-04-10,Salmón Tando,2,expired,14400,no
2023-04-10,Filete Trifolatti,1,expired,9800,no
2023-04-10,Pepperoni,1,damage,3800,yes
2023-04-10,Clásica,2,expired,8400,no
2023-04-10,Cuatro Formaggi,1,damage,4800,yes
2023-04-10,Filete Trifolatti,1,customer_return,9800,no
2023-04-10,Jugo de Pulpa,1,overprep,800,yes
2023-04-10,Pepperoni,1,overprep,3800,yes
2023-04-10,Valenciano,1,overprep,6200,yes
2023-04-10,Margarita,2,expired,6400,no
2023-04-11,Valenciano,1,overprep,6200,yes
2023-04-11,Pavlova (Papaya),1,overprep,2000,yes
2023-04-11,Tabla Estación,1,expired,14500,no
2023-04-11,Rocca Avocado,1,overprep,8500,yes
2023-04-12,Salmón Tando,2,expired,14400,no
2023-04-12,Pavlova (Papaya),1,expired,2000,no
2023-04-12,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2023-04-12,Pepperoni,1,quality_issue,3800,yes
2023-04-12,Copa de Vino CS,2,expired,2800,no
2023-04-13,Salmón Tando,1,quality_issue,7200,yes
2023-04-13,Cuatro Formaggi,1,expired,4800,no
2023-04-13,Duo del Mar,1,quality_issue,7200,yes
2023-04-13,Locos en su Emulsión,1,quality_issue,11500,yes
2023-04-13,Copa de Vino CS,1,overprep,1400,yes
2023-04-13,Clásica,1,expired,4200,no
2023-04-13,Pepperoni,1,overprep,3800,yes
2023-04-13,Salmón Tando,1,overprep,7200,yes
2023-04-14,Tabla Estación,1,overprep,14500,yes
2023-04-14,Salmón Tando,2,expired,14400,no
2023-04-14,Jugo de Pulpa,1,expired,800,no
2023-04-14,Duo del Mar,2,quality_issue,14400,yes
2023-04-14,Clásica,1,quality_issue,4200,yes
2023-04-14,Filete Trifolatti,1,expired,9800,no
2023-04-14,Pepperoni,2,damage,7600,yes
2023-04-15,Filete Trifolatti,1,expired,9800,no
2023-04-15,Pepperoni,2,overprep,7600,yes
2023-04-15,Arancini,2,expired,7600,no
2023-04-15,Rocca Avocado,1,overprep,8500,yes
2023-04-15,Pavlova (Papaya),1,damage,2000,yes
2023-04-15,Rocca Avocado,1,overprep,8500,yes
2023-04-15,Camarón a la Vista,1,expired,5800,no
2023-04-15,Volcán de Chocolate,1,overprep,2100,yes
2023-04-16,Volcán de Chocolate,2,quality_issue,4200,yes
2023-04-16,Pepperoni,1,quality_issue,3800,yes
2023-04-16,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2023-04-16,Tartar de Jaiba con Locos,2,quality_issue,17800,yes
2023-04-16,Cuatro Formaggi,1,quality_issue,4800,yes
2023-04-17,Clásica,1,expired,4200,no
2023-04-17,Margarita,2,damage,6400,yes
2023-04-17,Mechada Avocado,2,expired,9600,no
2023-04-17,Copa de Vino CS,1,quality_issue,1400,yes
2023-04-18,Volcán de Chocolate,2,overprep,4200,yes
2023-04-18,Locos en su Emulsión,2,overprep,23000,yes
2023-04-18,Rocca Avocado,3,overprep,25500,yes
2023-04-18,Cuatro Formaggi,2,quality_issue,9600,yes
2023-04-19,Mechada Avocado,2,quality_issue,9600,yes
2023-04-19,Valenciano,1,overprep,6200,yes
2023-04-19,Salmón Tando,3,expired,21600,no
2023-04-20,Valenciano,1,overprep,6200,yes
2023-04-20,Cuatro Formaggi,1,overprep,4800,yes
2023-04-20,Filete Trifolatti,1,overprep,9800,yes
2023-04-20,Tartar de Jaiba con Locos,1,overprep,8900,yes
2023-04-20,Arancini,2,overprep,7600,yes
2023-04-20,Camarón a la Vista,3,expired,17400,no
2023-04-21,Clásica,1,expired,4200,no
2023-04-21,Arancini,1,overprep,3800,yes
2023-04-21,Pepperoni,2,quality_issue,7600,yes
2023-04-21,Clásica,1,quality_issue,4200,yes
2023-04-21,Pavlova (Papaya),1,overprep,2000,yes
2023-04-22,Mechada Avocado,2,expired,9600,no
2023-04-22,Valenciano,1,expired,6200,no
2023-04-22,Cuatro Formaggi,1,quality_issue,4800,yes
2023-04-22,Cuatro Formaggi,1,damage,4800,yes
2023-04-22,Tartar de Jaiba con Locos,1,overprep,8900,yes
2023-04-23,Cuatro Formaggi,2,damage,9600,yes
2023-04-23,Salmón Tando,1,expired,7200,no
2023-04-23,Clásica,1,expired,4200,no
2023-04-23,Pepperoni,1,overprep,3800,yes
2023-04-23,Salmón Tando,1,overprep,7200,yes
2023-04-23,Rocca Avocado,2,overprep,17000,yes
2023-04-23,Tabla Estación,2,expired,29000,no
2023-04-23,Tabla Estación,1,overprep,14500,yes
2023-04-24,Cuatro Formaggi,1,expired,4800,no
2023-04-24,Camarón a la Vista,1,expired,5800,no
2023-04-24,Pavlova (Papaya),1,overprep,2000,yes
2023-04-25,Filete Trifolatti,1,overprep,9800,yes
2023-04-25,Duo del Mar,1,expired,7200,no
2023-04-25,Clásica,1,overprep,4200,yes
2023-04-25,Jugo de Pulpa,1,expired,800,no
2023-04-25,Margarita,1,overprep,3200,yes
2023-04-25,Clásica,2,overprep,8400,yes
2023-04-25,Pavlova (Papaya),1,overprep,2000,yes
2023-04-25,Pepperoni,1,expired,3800,no
2023-04-26,Salmón Tando,1,expired,7200,no
2023-04-26,Copa de Vino CS,2,expired,2800,no
2023-04-27,Volcán de Chocolate,1,expired,2100,no
2023-04-27,Duo del Mar,1,customer_return,7200,no
2023-04-27,Volcán de Chocolate,1,expired,2100,no
2023-04-27,Tabla Estación,1,damage,14500,yes
2023-04-28,Arancini,1,damage,3800,yes
2023-04-28,Cuatro Formaggi,1,damage,4800,yes
2023-04-28,Volcán de Chocolate,1,overprep,2100,yes
2023-04-28,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2023-04-28,Duo del Mar,3,customer_return,21600,no
2023-04-28,Pepperoni,1,overprep,3800,yes
2023-04-28,Margarita,1,damage,3200,yes
2023-04-28,Duo del Mar,2,expired,14400,no
2023-04-28,Margarita,3,quality_issue,9600,yes
2023-04-28,Cuatro Formaggi,1,overprep,4800,yes
2023-04-28,Margarita,1,overprep,3200,yes
2023-04-29,Tabla Estación,1,damage,14500,yes
2023-04-29,Copa de Vino CS,1,expired,1400,no
2023-04-29,Rocca Avocado,1,damage,8500,yes
2023-04-29,Locos en su Emulsión,1,overprep,11500,yes
2023-04-29,Tartar de Jaiba con Locos,1,expired,8900,no
2023-04-29,Duo del Mar,2,expired,14400,no
2023-04-29,Pepperoni,2,overprep,7600,yes
2023-04-29,Rocca Avocado,1,overprep,8500,yes
2023-04-29,Tabla Estación,2,damage,29000,yes
2023-04-30,Cuatro Formaggi,2,damage,9600,yes
2023-04-30,Cuatro Formaggi,1,damage,4800,yes
2023-04-30,Cuatro Formaggi,1,overprep,4800,yes
2023-05-01,Pavlova (Papaya),1,damage,2000,yes
2023-05-01,Cuatro Formaggi,2,overprep,9600,yes
2023-05-01,Tabla Estación,2,expired,29000,no
2023-05-02,Filete Trifolatti,1,expired,9800,no
2023-05-02,Pavlova (Papaya),1,overprep,2000,yes
2023-05-02,Pepperoni,1,overprep,3800,yes
2023-05-02,Clásica,2,expired,8400,no
2023-05-02,Filete Trifolatti,1,customer_return,9800,no
2023-05-02,Pavlova (Papaya),1,overprep,2000,yes
2023-05-02,Pavlova (Papaya),1,overprep,2000,yes
2023-05-03,Mechada Avocado,1,expired,4800,no
2023-05-03,Pavlova (Papaya),2,expired,4000,no
2023-05-03,Arancini,1,damage,3800,yes
2023-05-03,Rocca Avocado,1,quality_issue,8500,yes
2023-05-03,Valenciano,2,overprep,12400,yes
2023-05-03,Mechada Avocado,1,overprep,4800,yes
2023-05-04,Camarón a la Vista,1,expired,5800,no
2023-05-04,Mechada Avocado,2,expired,9600,no
2023-05-04,Margarita,1,expired,3200,no
2023-05-04,Salmón Tando,3,overprep,21600,yes
2023-05-04,Copa de Vino CS,1,overprep,1400,yes
2023-05-05,Filete Trifolatti,1,expired,9800,no
2023-05-05,Margarita,1,overprep,3200,yes
2023-05-06,Margarita,1,overprep,3200,yes
2023-05-06,Copa de Vino CS,1,expired,1400,no
2023-05-06,Clásica,1,overprep,4200,yes
2023-05-06,Tartar de Jaiba con Locos,2,overprep,17800,yes
2023-05-06,Clásica,1,quality_issue,4200,yes
2023-05-06,Locos en su Emulsión,1,expired,11500,no
2023-05-06,Valenciano,2,damage,12400,yes
2023-05-06,Arancini,1,damage,3800,yes
2023-05-06,Valenciano,1,expired,6200,no
2023-05-06,Margarita,1,expired,3200,no
2023-05-06,Tartar de Jaiba con Locos,2,expired,17800,no
2023-05-06,Mechada Avocado,1,overprep,4800,yes
2023-05-06,Cuatro Formaggi,1,expired,4800,no
2023-05-06,Pavlova (Papaya),1,overprep,2000,yes
2023-05-07,Cuatro Formaggi,2,overprep,9600,yes
2023-05-07,Tabla Estación,2,expired,29000,no
2023-05-07,Camarón a la Vista,1,overprep,5800,yes
2023-05-07,Jugo de Pulpa,2,overprep,1600,yes
2023-05-08,Pepperoni,3,quality_issue,11400,yes
2023-05-08,Camarón a la Vista,1,expired,5800,no
2023-05-08,Pepperoni,2,overprep,7600,yes
2023-05-09,Pepperoni,3,expired,11400,no
2023-05-09,Pepperoni,1,expired,3800,no
2023-05-09,Volcán de Chocolate,3,expired,6300,no
2023-05-09,Pepperoni,1,expired,3800,no
2023-05-09,Pepperoni,1,overprep,3800,yes
2023-05-09,Rocca Avocado,1,quality_issue,8500,yes
2023-05-09,Pepperoni,2,overprep,7600,yes
2023-05-10,Volcán de Chocolate,2,damage,4200,yes
2023-05-10,Cuatro Formaggi,1,overprep,4800,yes
2023-05-10,Pepperoni,1,overprep,3800,yes
2023-05-10,Clásica,1,quality_issue,4200,yes
2023-05-10,Cuatro Formaggi,1,expired,4800,no
2023-05-11,Camarón a la Vista,1,expired,5800,no
2023-05-11,Arancini,2,quality_issue,7600,yes
2023-05-11,Mechada Avocado,1,expired,4800,no
2023-05-11,Locos en su Emulsión,2,quality_issue,23000,yes
2023-05-11,Cuatro Formaggi,1,overprep,4800,yes
2023-05-11,Copa de Vino CS,1,expired,1400,no
2023-05-11,Copa de Vino CS,2,expired,2800,no
2023-05-11,Margarita,2,overprep,6400,yes
2023-05-12,Margarita,2,overprep,6400,yes
2023-05-12,Pepperoni,1,overprep,3800,yes
2023-05-12,Tartar de Jaiba con Locos,2,expired,17800,no
2023-05-12,Cuatro Formaggi,1,overprep,4800,yes
2023-05-12,Salmón Tando,2,overprep,14400,yes
2023-05-12,Valenciano,1,overprep,6200,yes
2023-05-12,Cuatro Formaggi,3,overprep,14400,yes
2023-05-12,Jugo de Pulpa,1,overprep,800,yes
2023-05-13,Clásica,1,quality_issue,4200,yes
2023-05-13,Mechada Avocado,2,quality_issue,9600,yes
2023-05-13,Tabla Estación,1,overprep,14500,yes
2023-05-13,Locos en su Emulsión,1,expired,11500,no
2023-05-13,Pepperoni,1,overprep,3800,yes
2023-05-14,Valenciano,1,expired,6200,no
2023-05-14,Filete Trifolatti,1,overprep,9800,yes
2023-05-14,Cuatro Formaggi,1,expired,4800,no
2023-05-14,Valenciano,1,expired,6200,no
2023-05-14,Margarita,1,overprep,3200,yes
2023-05-14,Volcán de Chocolate,3,overprep,6300,yes
2023-05-15,Clásica,1,expired,4200,no
2023-05-15,Volcán de Chocolate,2,overprep,4200,yes
2023-05-15,Volcán de Chocolate,2,overprep,4200,yes
2023-05-16,Pepperoni,1,overprep,3800,yes
2023-05-16,Valenciano,1,overprep,6200,yes
2023-05-17,Locos en su Emulsión,1,expired,11500,no
2023-05-17,Camarón a la Vista,1,overprep,5800,yes
2023-05-17,Tartar de Jaiba con Locos,2,overprep,17800,yes
2023-05-17,Tabla Estación,1,damage,14500,yes
2023-05-17,Arancini,2,overprep,7600,yes
2023-05-18,Mechada Avocado,1,expired,4800,no
2023-05-18,Locos en su Emulsión,2,expired,23000,no
2023-05-18,Filete Trifolatti,1,overprep,9800,yes
2023-05-18,Camarón a la Vista,1,expired,5800,no
2023-05-19,Margarita,1,overprep,3200,yes
2023-05-19,Camarón a la Vista,2,customer_return,11600,no
2023-05-19,Rocca Avocado,1,damage,8500,yes
2023-05-19,Mechada Avocado,1,expired,4800,no
2023-05-19,Duo del Mar,1,expired,7200,no
2023-05-20,Rocca Avocado,1,expired,8500,no
2023-05-20,Valenciano,1,overprep,6200,yes
2023-05-20,Cuatro Formaggi,1,expired,4800,no
2023-05-20,Filete Trifolatti,2,overprep,19600,yes
2023-05-20,Pavlova (Papaya),2,overprep,4000,yes
2023-05-20,Locos en su Emulsión,1,expired,11500,no
2023-05-20,Pepperoni,1,overprep,3800,yes
2023-05-20,Jugo de Pulpa,1,expired,800,no
2023-05-20,Margarita,1,damage,3200,yes
2023-05-20,Arancini,2,overprep,7600,yes
2023-05-20,Jugo de Pulpa,1,overprep,800,yes
2023-05-21,Camarón a la Vista,1,overprep,5800,yes
2023-05-22,Filete Trifolatti,1,expired,9800,no
2023-05-22,Duo del Mar,1,customer_return,7200,no
2023-05-22,Jugo de Pulpa,2,overprep,1600,yes
2023-05-23,Camarón a la Vista,2,expired,11600,no
2023-05-23,Tartar de Jaiba con Locos,1,overprep,8900,yes
2023-05-23,Mechada Avocado,1,expired,4800,no
2023-05-23,Cuatro Formaggi,1,quality_issue,4800,yes
2023-05-23,Cuatro Formaggi,1,expired,4800,no
2023-05-24,Tartar de Jaiba con Locos,3,expired,26700,no
2023-05-24,Pepperoni,2,expired,7600,no
2023-05-25,Jugo de Pulpa,1,damage,800,yes
2023-05-25,Pepperoni,1,damage,3800,yes
2023-05-25,Pavlova (Papaya),1,overprep,2000,yes
2023-05-26,Salmón Tando,1,overprep,7200,yes
2023-05-26,Margarita,2,overprep,6400,yes
2023-05-26,Tartar de Jaiba con Locos,2,expired,17800,no
2023-05-26,Tabla Estación,2,overprep,29000,yes
2023-05-26,Tabla Estación,2,expired,29000,no
2023-05-27,Volcán de Chocolate,1,expired,2100,no
2023-05-27,Copa de Vino CS,3,expired,4200,no
2023-05-27,Duo del Mar,1,overprep,7200,yes
2023-05-27,Jugo de Pulpa,1,quality_issue,800,yes
2023-05-27,Volcán de Chocolate,3,overprep,6300,yes
2023-05-27,Mechada Avocado,2,expired,9600,no
2023-05-27,Rocca Avocado,1,overprep,8500,yes
2023-05-28,Pepperoni,2,damage,7600,yes
2023-05-28,Copa de Vino CS,1,damage,1400,yes
2023-05-28,Salmón Tando,1,quality_issue,7200,yes
2023-05-28,Margarita,1,quality_issue,3200,yes
2023-05-28,Cuatro Formaggi,1,overprep,4800,yes
2023-05-28,Pepperoni,2,expired,7600,no
2023-05-29,Cuatro Formaggi,2,damage,9600,yes
2023-05-30,Salmón Tando,2,overprep,14400,yes
2023-05-30,Locos en su Emulsión,1,overprep,11500,yes
2023-05-30,Pavlova (Papaya),1,overprep,2000,yes
2023-05-30,Arancini,3,overprep,11400,yes
2023-05-30,Pavlova (Papaya),1,overprep,2000,yes
2023-05-30,Jugo de Pulpa,1,quality_issue,800,yes
2023-05-30,Arancini,1,overprep,3800,yes
2023-05-31,Tabla Estación,2,overprep,29000,yes
2023-05-31,Pavlova (Papaya),1,overprep,2000,yes
2023-05-31,Tabla Estación,1,expired,14500,no
2023-06-01,Filete Trifolatti,2,expired,19600,no
2023-06-01,Cuatro Formaggi,2,quality_issue,9600,yes
2023-06-01,Mechada Avocado,2,expired,9600,no
2023-06-01,Valenciano,2,overprep,12400,yes
2023-06-01,Mechada Avocado,2,expired,9600,no
2023-06-02,Valenciano,1,overprep,6200,yes
2023-06-02,Copa de Vino CS,1,overprep,1400,yes
2023-06-02,Mechada Avocado,1,expired,4800,no
2023-06-02,Clásica,1,expired,4200,no
2023-06-02,Mechada Avocado,1,expired,4800,no
2023-06-02,Tabla Estación,1,expired,14500,no
2023-06-02,Clásica,1,overprep,4200,yes
2023-06-02,Clásica,1,overprep,4200,yes
2023-06-03,Cuatro Formaggi,1,expired,4800,no
2023-06-03,Valenciano,2,overprep,12400,yes
2023-06-03,Volcán de Chocolate,1,expired,2100,no
2023-06-03,Jugo de Pulpa,1,damage,800,yes
2023-06-03,Pepperoni,1,expired,3800,no
2023-06-03,Pavlova (Papaya),1,quality_issue,2000,yes
2023-06-03,Rocca Avocado,2,overprep,17000,yes
2023-06-03,Filete Trifolatti,1,expired,9800,no
2023-06-04,Mechada Avocado,1,expired,4800,no
2023-06-04,Pavlova (Papaya),1,expired,2000,no
2023-06-04,Margarita,2,overprep,6400,yes
2023-06-05,Pepperoni,1,overprep,3800,yes
2023-06-05,Rocca Avocado,2,expired,17000,no
2023-06-05,Pepperoni,1,overprep,3800,yes
2023-06-06,Arancini,2,quality_issue,7600,yes
2023-06-06,Locos en su Emulsión,1,overprep,11500,yes
2023-06-07,Pepperoni,2,quality_issue,7600,yes
2023-06-07,Cuatro Formaggi,1,damage,4800,yes
2023-06-07,Margarita,1,overprep,3200,yes
2023-06-07,Mechada Avocado,1,quality_issue,4800,yes
2023-06-08,Volcán de Chocolate,1,overprep,2100,yes
2023-06-08,Margarita,1,overprep,3200,yes
2023-06-08,Arancini,1,overprep,3800,yes
2023-06-08,Margarita,2,damage,6400,yes
2023-06-08,Cuatro Formaggi,1,quality_issue,4800,yes
2023-06-09,Arancini,1,expired,3800,no
2023-06-09,Volcán de Chocolate,1,overprep,2100,yes
2023-06-09,Pavlova (Papaya),1,damage,2000,yes
2023-06-09,Mechada Avocado,1,expired,4800,no
2023-06-09,Camarón a la Vista,2,expired,11600,no
2023-06-09,Cuatro Formaggi,2,quality_issue,9600,yes
2023-06-09,Mechada Avocado,1,quality_issue,4800,yes
2023-06-09,Mechada Avocado,1,overprep,4800,yes
2023-06-10,Volcán de Chocolate,1,damage,2100,yes
2023-06-10,Copa de Vino CS,1,overprep,1400,yes
2023-06-10,Pepperoni,2,overprep,7600,yes
2023-06-10,Mechada Avocado,1,expired,4800,no
2023-06-10,Salmón Tando,1,expired,7200,no
2023-06-10,Mechada Avocado,1,expired,4800,no
2023-06-10,Tartar de Jaiba con Locos,1,expired,8900,no
2023-06-10,Pepperoni,1,overprep,3800,yes
2023-06-11,Tabla Estación,1,expired,14500,no
2023-06-12,Cuatro Formaggi,1,expired,4800,no
2023-06-12,Clásica,1,customer_return,4200,no
2023-06-12,Filete Trifolatti,1,overprep,9800,yes
2023-06-12,Locos en su Emulsión,1,expired,11500,no
2023-06-12,Cuatro Formaggi,1,overprep,4800,yes
2023-06-13,Mechada Avocado,1,overprep,4800,yes
2023-06-13,Filete Trifolatti,1,quality_issue,9800,yes
2023-06-13,Mechada Avocado,2,expired,9600,no
2023-06-14,Margarita,1,overprep,3200,yes
2023-06-14,Pepperoni,3,overprep,11400,yes
2023-06-14,Rocca Avocado,1,expired,8500,no
2023-06-15,Jugo de Pulpa,1,overprep,800,yes
2023-06-15,Jugo de Pulpa,1,quality_issue,800,yes
2023-06-15,Clásica,1,customer_return,4200,no
2023-06-16,Margarita,1,quality_issue,3200,yes
2023-06-16,Salmón Tando,1,customer_return,7200,no
2023-06-16,Volcán de Chocolate,2,expired,4200,no
2023-06-16,Duo del Mar,1,overprep,7200,yes
2023-06-16,Camarón a la Vista,1,expired,5800,no
2023-06-17,Cuatro Formaggi,1,damage,4800,yes
2023-06-17,Pepperoni,1,overprep,3800,yes
2023-06-17,Margarita,2,damage,6400,yes
2023-06-17,Pavlova (Papaya),2,expired,4000,no
2023-06-17,Cuatro Formaggi,3,overprep,14400,yes
2023-06-17,Valenciano,1,overprep,6200,yes
2023-06-17,Cuatro Formaggi,1,overprep,4800,yes
2023-06-17,Margarita,1,overprep,3200,yes
2023-06-17,Camarón a la Vista,1,quality_issue,5800,yes
2023-06-17,Camarón a la Vista,2,overprep,11600,yes
2023-06-17,Jugo de Pulpa,1,quality_issue,800,yes
2023-06-17,Mechada Avocado,1,expired,4800,no
2023-06-18,Valenciano,1,damage,6200,yes
2023-06-18,Duo del Mar,1,overprep,7200,yes
2023-06-19,Duo del Mar,1,overprep,7200,yes
2023-06-19,Pepperoni,1,overprep,3800,yes
2023-06-20,Cuatro Formaggi,1,overprep,4800,yes
2023-06-21,Rocca Avocado,2,overprep,17000,yes
2023-06-21,Tabla Estación,1,overprep,14500,yes
2023-06-21,Copa de Vino CS,1,expired,1400,no
2023-06-21,Margarita,1,damage,3200,yes
2023-06-21,Mechada Avocado,1,overprep,4800,yes
2023-06-21,Valenciano,1,damage,6200,yes
2023-06-22,Clásica,1,customer_return,4200,no
2023-06-22,Valenciano,2,damage,12400,yes
2023-06-22,Mechada Avocado,2,expired,9600,no
2023-06-22,Clásica,1,overprep,4200,yes
2023-06-22,Margarita,1,overprep,3200,yes
2023-06-22,Camarón a la Vista,1,quality_issue,5800,yes
2023-06-23,Locos en su Emulsión,2,customer_return,23000,no
2023-06-23,Pavlova (Papaya),1,overprep,2000,yes
2023-06-23,Volcán de Chocolate,1,overprep,2100,yes
2023-06-23,Duo del Mar,3,expired,21600,no
2023-06-23,Duo del Mar,1,expired,7200,no
2023-06-23,Salmón Tando,1,expired,7200,no
2023-06-23,Duo del Mar,1,quality_issue,7200,yes
2023-06-23,Margarita,2,expired,6400,no
2023-06-23,Jugo de Pulpa,3,overprep,2400,yes
2023-06-23,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2023-06-23,Duo del Mar,1,expired,7200,no
2023-06-23,Arancini,2,overprep,7600,yes
2023-06-23,Margarita,1,expired,3200,no
2023-06-24,Mechada Avocado,2,quality_issue,9600,yes
2023-06-24,Rocca Avocado,1,overprep,8500,yes
2023-06-24,Mechada Avocado,2,overprep,9600,yes
2023-06-25,Filete Trifolatti,2,expired,19600,no
2023-06-25,Cuatro Formaggi,2,expired,9600,no
2023-06-25,Cuatro Formaggi,1,quality_issue,4800,yes
2023-06-25,Tartar de Jaiba con Locos,1,overprep,8900,yes
2023-06-25,Volcán de Chocolate,1,overprep,2100,yes
2023-06-26,Clásica,2,overprep,8400,yes
2023-06-26,Cuatro Formaggi,1,overprep,4800,yes
2023-06-26,Camarón a la Vista,2,overprep,11600,yes
2023-06-26,Mechada Avocado,1,quality_issue,4800,yes
2023-06-26,Pepperoni,1,overprep,3800,yes
2023-06-26,Mechada Avocado,2,overprep,9600,yes
2023-06-26,Clásica,1,overprep,4200,yes
2023-06-27,Rocca Avocado,1,expired,8500,no
2023-06-28,Cuatro Formaggi,1,damage,4800,yes
2023-06-28,Locos en su Emulsión,1,expired,11500,no
2023-06-28,Camarón a la Vista,1,expired,5800,no
2023-06-29,Margarita,1,damage,3200,yes
2023-06-29,Tartar de Jaiba con Locos,2,customer_return,17800,no
2023-06-29,Rocca Avocado,1,quality_issue,8500,yes
2023-06-29,Cuatro Formaggi,2,overprep,9600,yes
2023-06-29,Clásica,1,customer_return,4200,no
2023-06-29,Arancini,1,overprep,3800,yes
2023-06-29,Mechada Avocado,1,expired,4800,no
2023-06-29,Margarita,1,damage,3200,yes
2023-06-30,Clásica,1,expired,4200,no
2023-06-30,Pepperoni,1,overprep,3800,yes
2023-06-30,Camarón a la Vista,1,expired,5800,no
2023-06-30,Arancini,1,overprep,3800,yes
2023-06-30,Margarita,1,overprep,3200,yes
2023-07-01,Tabla Estación,2,overprep,29000,yes
2023-07-01,Camarón a la Vista,2,overprep,11600,yes
2023-07-01,Volcán de Chocolate,1,overprep,2100,yes
2023-07-01,Mechada Avocado,2,overprep,9600,yes
2023-07-01,Volcán de Chocolate,1,expired,2100,no
2023-07-01,Jugo de Pulpa,2,damage,1600,yes
2023-07-01,Volcán de Chocolate,1,overprep,2100,yes
2023-07-01,Copa de Vino CS,1,expired,1400,no
2023-07-01,Mechada Avocado,2,overprep,9600,yes
2023-07-01,Tartar de Jaiba con Locos,2,overprep,17800,yes
2023-07-02,Clásica,1,expired,4200,no
2023-07-02,Filete Trifolatti,1,quality_issue,9800,yes
2023-07-02,Cuatro Formaggi,2,damage,9600,yes
2023-07-02,Margarita,2,damage,6400,yes
2023-07-02,Cuatro Formaggi,1,overprep,4800,yes
