date,platform,rating,text,sentiment_label
2023-03-08,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-08,Google,5,"Rápido y rico, volveremos seguro.",positive
2023-03-09,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2023-03-09,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2023-03-09,Google,3,Precios un poco altos para la cantidad.,neutral
2023-03-09,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2023-03-09,Google,1,Muy caro para lo que ofrecen.,negative
2023-03-09,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-09,TripAdvisor,1,El baño estaba sucio y descuidado.,negative
2023-03-09,TripAdvisor,1,La comida llegó fría y el garzón fue grosero.,negative
2023-03-10,Instagram,3,Precios un poco altos para la cantidad.,neutral
2023-03-10,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-03-10,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2023-03-10,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2023-03-11,TripAdvisor,1,El baño estaba sucio y descuidado.,negative
2023-03-11,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-03-11,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2023-03-11,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-03-11,Google,1,El baño estaba sucio y descuidado.,negative
2023-03-12,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-12,Google,5,"Rápido y rico, volveremos seguro.",positive
2023-03-12,Google,5,"Rápido y rico, volveremos seguro.",positive
2023-03-12,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2023-03-12,Instagram,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-12,Instagram,2,La comida llegó fría y el garzón fue grosero.,negative
2023-03-13,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2023-03-13,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-13,TripAdvisor,2,La comida llegó fría y el garzón fue grosero.,negative
2023-03-13,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2023-03-13,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2023-03-14,Google,4,Muy buen ambiente y música agradable.,positive
2023-03-14,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-03-14,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-03-14,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-14,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-15,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-15,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-15,Instagram,3,"Bien, pero nada extraordinario.",neutral
2023-03-16,Instagram,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-16,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2023-03-16,Google,2,Muy caro para lo que ofrecen.,negative
2023-03-17,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-03-17,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-17,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-03-17,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-17,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2023-03-17,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-17,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-17,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-18,Google,4,"Rápido y rico, volveremos seguro.",positive
2023-03-18,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-03-18,Google,3,"Bien, pero nada extraordinario.",neutral
2023-03-18,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-18,Instagram,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-18,Google,4,"Rápido y rico, volveremos seguro.",positive
2023-03-18,Google,3,Precios un poco altos para la cantidad.,neutral
2023-03-18,Google,4,Muy buen ambiente y música agradable.,positive
2023-03-18,Google,1,El local estaba lleno y nadie nos atendía.,negative
2023-03-19,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-19,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2023-03-19,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2023-03-19,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2023-03-20,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-20,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-20,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2023-03-20,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-20,Instagram,5,Muy buen ambiente y música agradable.,positive
2023-03-22,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2023-03-22,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-23,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2023-03-23,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2023-03-23,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2023-03-24,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2023-03-24,Google,4,Muy buen ambiente y música agradable.,positive
2023-03-24,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-24,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-25,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2023-03-25,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-03-25,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-25,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2023-03-25,Google,5,Muy buen ambiente y música agradable.,positive
2023-03-25,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-03-25,TripAdvisor,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-25,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-26,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2023-03-27,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-03-27,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2023-03-27,Google,1,El local estaba lleno y nadie nos atendía.,negative
2023-03-27,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-27,Google,3,"Bien, pero nada extraordinario.",neutral
2023-03-28,Instagram,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-28,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2023-03-28,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-03-29,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-29,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2023-03-29,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2023-03-29,Instagram,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-30,Google,3,"Bien, pero nada extraordinario.",neutral
2023-03-30,Google,4,Muy buen ambiente y música agradable.,positive
2023-03-30,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2023-03-30,Google,3,"La comida bien, pero demoraron un poco.",neutral
2023-03-30,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-30,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2023-03-30,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-31,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-31,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2023-03-31,Google,5,"Rápido y rico, volveremos seguro.",positive
2023-03-31,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-03-31,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-03-31,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-03-31,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-01,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-01,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-01,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-01,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2023-04-01,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-04-01,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2023-04-02,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2023-04-02,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-02,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-02,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-02,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2023-04-03,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2023-04-03,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-04-03,Google,5,Muy buen ambiente y música agradable.,positive
2023-04-03,Google,3,"La comida bien, pero demoraron un poco.",neutral
2023-04-03,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-05,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-05,Google,2,Muy caro para lo que ofrecen.,negative
2023-04-05,Google,4,"Rápido y rico, volveremos seguro.",positive
2023-04-06,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2023-04-06,Google,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2023-04-06,Google,4,"Rápido y rico, volveremos seguro.",positive
2023-04-06,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2023-04-07,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-07,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-04-07,Google,4,Muy buen ambiente y música agradable.,positive
2023-04-07,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2023-04-07,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2023-04-08,Instagram,5,Muy buen ambiente y música agradable.,positive
2023-04-08,Instagram,3,"Bien, pero nada extraordinario.",neutral
2023-04-08,Google,4,Muy buen ambiente y música agradable.,positive
2023-04-08,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-08,Google,3,"Bien, pero nada extraordinario.",neutral
2023-04-09,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2023-04-09,Instagram,5,Muy buen ambiente y música agradable.,positive
2023-04-10,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-10,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2023-04-10,Instagram,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-11,Google,3,"La comida bien, pero demoraron un poco.",neutral
2023-04-11,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2023-04-11,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-12,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2023-04-12,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-12,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-04-12,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2023-04-12,Instagram,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-12,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2023-04-12,Google,4,"Rápido y rico, volveremos seguro.",positive
2023-04-12,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-04-13,Google,3,"Bien, pero nada extraordinario.",neutral
2023-04-13,Google,2,El baño estaba sucio y descuidado.,negative
2023-04-13,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2023-04-13,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-13,TripAdvisor,2,Muy caro para lo que ofrecen.,negative
2023-04-13,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-13,Google,2,El local estaba lleno y nadie nos atendía.,negative
2023-04-13,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-13,TripAdvisor,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-04-13,Google,2,El baño estaba sucio y descuidado.,negative
2023-04-14,TripAdvisor,1,Muy caro para lo que ofrecen.,negative
2023-04-14,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-04-14,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-14,Instagram,5,"Rápido y rico, volveremos seguro.",positive
2023-04-14,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2023-04-14,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-04-14,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2023-04-15,Google,5,Muy buen ambiente y música agradable.,positive
2023-04-15,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2023-04-15,Instagram,4,"Rápido y rico, volveremos seguro.",positive
2023-04-15,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2023-04-15,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-04-17,Instagram,5,"Rápido y rico, volveremos seguro.",positive
2023-04-17,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-17,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2023-04-18,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-04-18,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2023-04-18,Google,3,"Bien, pero nada extraordinario.",neutral
2023-04-19,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2023-04-19,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-04-19,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2023-04-20,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-04-20,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-04-20,Instagram,3,Precios un poco altos para la cantidad.,neutral
2023-04-20,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2023-04-20,Google,3,"Bien, pero nada extraordinario.",neutral
2023-04-21,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-04-21,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2023-04-21,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-04-21,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2023-04-21,Google,3,La pizza estaba rica pero llegó tibia.,neutral
