order_id,order_date,order_time,item_name,item_type,item_price,quantity
ORD-20240625-670,2024-06-25,19:00:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240815-866,2024-08-15,21:05:00,Valenciano,Principales,16900,1
ORD-20231113-646,2023-11-13,20:23:00,Clásica,Burgers,11900,1
ORD-20230504-797,2023-05-04,18:33:00,Clásica,Burgers,11900,1
ORD-20250316-510,2025-03-16,16:36:00,Copa de Vino CS,Vinos,3900,1
ORD-20250921-773,2025-09-21,18:26:00,Valenciano,Principales,16900,1
ORD-20251211-382,2025-12-11,19:34:00,Mechada Avocado,Burgers,12900,1
ORD-20250413-708,2025-04-13,18:25:00,Volcán de Chocolate,Postres,5600,1
ORD-20231018-194,2023-10-18,19:31:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20250822-797,2025-08-22,19:55:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240208-335,2024-02-08,19:53:00,Margarita,Pizzas,8900,1
ORD-20250912-706,2025-09-12,18:32:00,Salmón Tando,Principales,18900,1
ORD-20231217-605,2023-12-17,20:17:00,Clásica,Burgers,11900,1
ORD-20240304-530,2024-03-04,19:32:00,Rocca Avocado,Principales,25900,1
ORD-20230425-424,2023-04-25,17:09:00,Cuatro Formaggi,Pizzas,14200,3
ORD-20230819-748,2023-08-19,18:51:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20240707-179,2024-07-07,20:17:00,Clásica,Burgers,11900,1
ORD-20251115-129,2025-11-15,21:02:00,Tabla Estación,Tablas,38000,1
ORD-20231006-950,2023-10-06,19:38:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240205-465,2024-02-05,21:11:00,Rocca Avocado,Principales,25900,1
ORD-20250930-608,2025-09-30,22:15:00,Copa de Vino CS,Vinos,3900,1
ORD-20230914-849,2023-09-14,18:36:00,Rocca Avocado,Principales,25900,1
ORD-20230622-410,2023-06-22,17:40:00,Margarita,Pizzas,8900,4
ORD-20250331-253,2025-03-31,18:47:00,Margarita,Pizzas,8900,1
ORD-20230803-938,2023-08-03,22:31:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230909-146,2023-09-09,20:21:00,Filete Trifolatti,Principales,23900,1
ORD-20240325-467,2024-03-25,20:02:00,Rocca Avocado,Principales,25900,1
ORD-20231122-954,2023-11-22,20:12:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230826-592,2023-08-26,18:44:00,Rocca Avocado,Principales,25900,1
ORD-20250805-769,2025-08-05,20:11:00,Arancini,Entradas,11900,3
ORD-20250513-437,2025-05-13,19:31:00,Mechada Avocado,Burgers,12900,1
ORD-20240421-340,2024-04-21,21:25:00,Pavlova (Papaya),Postres,5600,1
ORD-20230714-425,2023-07-14,19:18:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230824-780,2023-08-24,16:59:00,Salmón Tando,Principales,18900,1
ORD-20231213-368,2023-12-13,19:14:00,Copa de Vino CS,Vinos,3900,1
ORD-20241129-560,2024-11-29,17:34:00,Mechada Avocado,Burgers,12900,1
ORD-20231215-365,2023-12-15,17:42:00,Mechada Avocado,Burgers,12900,3
ORD-20240701-543,2024-07-01,17:45:00,Volcán de Chocolate,Postres,5600,4
ORD-20241216-143,2024-12-16,23:16:00,Locos en su Emulsión,Entradas,25900,1
ORD-20241006-829,2024-10-06,20:43:00,Mechada Avocado,Burgers,12900,1
ORD-20250122-949,2025-01-22,17:39:00,Pavlova (Papaya),Postres,5600,1
ORD-20240623-624,2024-06-23,21:47:00,Filete Trifolatti,Principales,23900,2
ORD-20230909-168,2023-09-09,21:56:00,Volcán de Chocolate,Postres,5600,1
ORD-20230711-731,2023-07-11,20:59:00,Tabla Estación,Tablas,38000,2
ORD-20230319-662,2023-03-19,18:57:00,Arancini,Entradas,11900,1
ORD-20240117-509,2024-01-17,19:22:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240122-909,2024-01-22,21:42:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241107-400,2024-11-07,16:02:00,Clásica,Burgers,11900,2
ORD-20240709-337,2024-07-09,21:42:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240422-123,2024-04-22,22:40:00,Tabla Estación,Tablas,38000,2
ORD-20250616-296,2025-06-16,20:26:00,Clásica,Burgers,11900,2
ORD-20230609-954,2023-06-09,19:52:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240927-804,2024-09-27,20:52:00,Volcán de Chocolate,Postres,5600,2
ORD-20250105-364,2025-01-05,21:56:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230826-233,2023-08-26,19:28:00,Arancini,Entradas,11900,2
ORD-20240417-705,2024-04-17,21:20:00,Valenciano,Principales,16900,1
ORD-20251220-266,2025-12-20,19:35:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230821-889,2023-08-21,18:39:00,Margarita,Pizzas,8900,1
ORD-20241004-828,2024-10-04,17:05:00,Filete Trifolatti,Principales,23900,1
ORD-20240209-811,2024-02-09,18:10:00,Pavlova (Papaya),Postres,5600,2
ORD-20240130-697,2024-01-30,20:39:00,Cuatro Formaggi,Pizzas,14200,4
ORD-20230730-990,2023-07-30,21:13:00,Rocca Avocado,Principales,25900,1
ORD-20240123-362,2024-01-23,18:57:00,Clásica,Burgers,11900,1
ORD-20240228-851,2024-02-28,19:59:00,Rocca Avocado,Principales,25900,1
ORD-20240420-869,2024-04-20,16:16:00,Copa de Vino CS,Vinos,3900,1
ORD-20250409-839,2025-04-09,19:59:00,Valenciano,Principales,16900,1
ORD-20240228-938,2024-02-28,19:33:00,Clásica,Burgers,11900,1
ORD-20230508-102,2023-05-08,19:18:00,Clásica,Burgers,11900,1
ORD-20231019-946,2023-10-19,20:19:00,Clásica,Burgers,11900,2
ORD-20231113-692,2023-11-13,18:18:00,Filete Trifolatti,Principales,23900,1
ORD-20241220-844,2024-12-20,18:39:00,Pavlova (Papaya),Postres,5600,2
ORD-20230513-395,2023-05-13,17:19:00,Arancini,Entradas,11900,1
ORD-20230520-737,2023-05-20,18:46:00,Copa de Vino CS,Vinos,3900,1
ORD-20250731-675,2025-07-31,20:53:00,Arancini,Entradas,11900,1
ORD-20230101-190,2023-01-01,17:32:00,Arancini,Entradas,11900,3
ORD-20240724-229,2024-07-24,22:27:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230408-470,2023-04-08,20:36:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230613-522,2023-06-13,21:57:00,Pepperoni,Pizzas,10900,1
ORD-20240527-513,2024-05-27,23:32:00,Arancini,Entradas,11900,1
ORD-20240608-557,2024-06-08,20:15:00,Arancini,Entradas,11900,1
ORD-20230510-916,2023-05-10,20:13:00,Pavlova (Papaya),Postres,5600,2
ORD-20251020-724,2025-10-20,21:45:00,Rocca Avocado,Principales,25900,1
ORD-20231108-592,2023-11-08,22:23:00,Margarita,Pizzas,8900,1
ORD-20230609-616,2023-06-09,20:51:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250603-369,2025-06-03,22:36:00,Cuatro Formaggi,Pizzas,14200,3
ORD-20250106-532,2025-01-06,19:55:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240118-223,2024-01-18,18:23:00,Clásica,Burgers,11900,1
ORD-20241006-942,2024-10-06,20:50:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240603-503,2024-06-03,21:00:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250728-351,2025-07-28,19:52:00,Pepperoni,Pizzas,10900,1
ORD-20250303-629,2025-03-03,22:09:00,Arancini,Entradas,11900,1
ORD-20251030-469,2025-10-30,23:13:00,Arancini,Entradas,11900,1
ORD-20230626-455,2023-06-26,22:25:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241201-841,2024-12-01,15:53:00,Pepperoni,Pizzas,10900,1
ORD-20230624-193,2023-06-24,20:26:00,Locos en su Emulsión,Entradas,25900,2
ORD-20240418-762,2024-04-18,21:30:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240325-939,2024-03-25,19:16:00,Copa de Vino CS,Vinos,3900,4
ORD-20240409-526,2024-04-09,22:07:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230105-654,2023-01-05,15:19:00,Copa de Vino CS,Vinos,3900,2
ORD-20230609-749,2023-06-09,22:09:00,Mechada Avocado,Burgers,12900,1
ORD-20250515-629,2025-05-15,17:41:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240429-361,2024-04-29,19:22:00,Mechada Avocado,Burgers,12900,1
ORD-20230411-216,2023-04-11,19:40:00,Copa de Vino CS,Vinos,3900,1
ORD-20250517-566,2025-05-17,16:57:00,Mechada Avocado,Burgers,12900,1
ORD-20250324-330,2025-03-24,20:35:00,Tabla Estación,Tablas,38000,1
ORD-20240114-817,2024-01-14,18:49:00,Mechada Avocado,Burgers,12900,3
ORD-20240424-693,2024-04-24,22:23:00,Pepperoni,Pizzas,10900,1
ORD-20241221-337,2024-12-21,22:09:00,Salmón Tando,Principales,18900,1
ORD-20250924-211,2025-09-24,23:55:00,Camarón a la Vista,Entradas,14900,1
ORD-20230118-795,2023-01-18,17:18:00,Clásica,Burgers,11900,1
ORD-20230707-362,2023-07-07,19:56:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240416-624,2024-04-16,18:51:00,Arancini,Entradas,11900,1
ORD-20250216-397,2025-02-16,20:01:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20240628-736,2024-06-28,20:17:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20231229-834,2023-12-29,15:04:00,Clásica,Burgers,11900,1
ORD-20240312-534,2024-03-12,20:59:00,Margarita,Pizzas,8900,3
ORD-20241101-780,2024-11-01,21:36:00,Margarita,Pizzas,8900,2
ORD-20250319-121,2025-03-19,20:10:00,Clásica,Burgers,11900,2
ORD-20230711-448,2023-07-11,23:53:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240429-631,2024-04-29,19:24:00,Pepperoni,Pizzas,10900,1
ORD-20230328-490,2023-03-28,20:44:00,Clásica,Burgers,11900,2
ORD-20251021-141,2025-10-21,20:33:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20230401-780,2023-04-01,21:17:00,Rocca Avocado,Principales,25900,2
ORD-20230907-825,2023-09-07,18:43:00,Volcán de Chocolate,Postres,5600,1
ORD-20251005-722,2025-10-05,19:05:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,3
ORD-20250408-452,2025-04-08,17:50:00,Arancini,Entradas,11900,1
ORD-20231006-352,2023-10-06,22:46:00,Camarón a la Vista,Entradas,14900,1
ORD-20230817-347,2023-08-17,19:11:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20241025-406,2024-10-25,20:17:00,Copa de Vino CS,Vinos,3900,1
ORD-20240922-537,2024-09-22,16:45:00,Copa de Vino CS,Vinos,3900,1
ORD-20240703-716,2024-07-03,23:23:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231129-657,2023-11-29,22:39:00,Pepperoni,Pizzas,10900,1
ORD-20241122-427,2024-11-22,21:13:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20230417-760,2023-04-17,21:48:00,Mechada Avocado,Burgers,12900,1
ORD-20250503-802,2025-05-03,21:07:00,Volcán de Chocolate,Postres,5600,1
ORD-20250415-950,2025-04-15,20:35:00,Filete Trifolatti,Principales,23900,1
ORD-20251224-427,2025-12-24,15:45:00,Volcán de Chocolate,Postres,5600,2
ORD-20241111-736,2024-11-11,18:59:00,Volcán de Chocolate,Postres,5600,1
ORD-20231122-457,2023-11-22,19:13:00,Tabla Estación,Tablas,38000,1
ORD-20230126-738,2023-01-26,18:13:00,Copa de Vino CS,Vinos,3900,1
ORD-20250220-700,2025-02-20,21:32:00,Locos en su Emulsión,Entradas,25900,3
ORD-20230605-240,2023-06-05,20:11:00,Tabla Estación,Tablas,38000,4
ORD-20250929-520,2025-09-29,20:25:00,Salmón Tando,Principales,18900,1
ORD-20230313-549,2023-03-13,17:48:00,Clásica,Burgers,11900,1
ORD-20230404-555,2023-04-04,17:47:00,Locos en su Emulsión,Entradas,25900,2
ORD-20241228-277,2024-12-28,15:03:00,Mechada Avocado,Burgers,12900,1
ORD-20250327-438,2025-03-27,21:39:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,3
ORD-20230822-878,2023-08-22,18:25:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230820-294,2023-08-20,18:11:00,Salmón Tando,Principales,18900,1
ORD-20250820-644,2025-08-20,20:20:00,Copa de Vino CS,Vinos,3900,1
ORD-20250808-865,2025-08-08,22:45:00,Margarita,Pizzas,8900,1
ORD-20231123-942,2023-11-23,20:10:00,Salmón Tando,Principales,18900,2
ORD-20240906-782,2024-09-06,19:30:00,Arancini,Entradas,11900,1
ORD-20240926-625,2024-09-26,22:20:00,Clásica,Burgers,11900,1
ORD-20250310-614,2025-03-10,20:39:00,Copa de Vino CS,Vinos,3900,1
ORD-20240109-500,2024-01-09,19:18:00,Pepperoni,Pizzas,10900,1
ORD-20240128-886,2024-01-28,17:13:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250429-543,2025-04-29,19:05:00,Mechada Avocado,Burgers,12900,1
ORD-20240225-313,2024-02-25,20:10:00,Margarita,Pizzas,8900,1
ORD-20231023-319,2023-10-23,21:23:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250425-150,2025-04-25,20:19:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240323-116,2024-03-23,20:45:00,Tabla Estación,Tablas,38000,1
ORD-20231107-846,2023-11-07,19:10:00,Filete Trifolatti,Principales,23900,1
ORD-20230817-205,2023-08-17,20:38:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240225-883,2024-02-25,22:14:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230622-565,2023-06-22,19:46:00,Filete Trifolatti,Principales,23900,2
ORD-20230226-492,2023-02-26,19:09:00,Margarita,Pizzas,8900,3
ORD-20250114-950,2025-01-14,19:54:00,Rocca Avocado,Principales,25900,2
ORD-20231112-366,2023-11-12,17:52:00,Volcán de Chocolate,Postres,5600,3
ORD-20250508-853,2025-05-08,22:11:00,Pepperoni,Pizzas,10900,1
ORD-20250729-992,2025-07-29,18:26:00,Mechada Avocado,Burgers,12900,1
ORD-20230414-445,2023-04-14,19:37:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20250925-799,2025-09-25,18:43:00,Mechada Avocado,Burgers,12900,1
ORD-20231213-143,2023-12-13,23:25:00,Tabla Estación,Tablas,38000,2
ORD-20231114-725,2023-11-14,19:19:00,Filete Trifolatti,Principales,23900,2
ORD-20230423-183,2023-04-23,20:02:00,Filete Trifolatti,Principales,23900,1
ORD-20230924-864,2023-09-24,21:02:00,Rocca Avocado,Principales,25900,1
ORD-20230814-395,2023-08-14,22:22:00,Volcán de Chocolate,Postres,5600,1
ORD-20230129-985,2023-01-29,19:55:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230417-308,2023-04-17,18:52:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20241003-245,2024-10-03,21:27:00,Rocca Avocado,Principales,25900,1
ORD-20240213-930,2024-02-13,17:46:00,Pavlova (Papaya),Postres,5600,1
ORD-20230606-414,2023-06-06,22:59:00,Camarón a la Vista,Entradas,14900,1
ORD-20231224-517,2023-12-24,18:22:00,Pepperoni,Pizzas,10900,1
ORD-20250129-137,2025-01-29,20:26:00,Rocca Avocado,Principales,25900,1
ORD-20251003-955,2025-10-03,18:38:00,Copa de Vino CS,Vinos,3900,1
ORD-20250128-640,2025-01-28,18:52:00,Cuatro Formaggi,Pizzas,14200,4
ORD-20250716-737,2025-07-16,21:58:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230219-670,2023-02-19,23:54:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250405-762,2025-04-05,20:53:00,Mechada Avocado,Burgers,12900,1
ORD-20241130-792,2024-11-30,22:40:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20241129-914,2024-11-29,17:27:00,Margarita,Pizzas,8900,1
ORD-20230227-907,2023-02-27,17:00:00,Valenciano,Principales,16900,1
ORD-20240216-526,2024-02-16,20:53:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250828-627,2025-08-28,17:42:00,Valenciano,Principales,16900,1
ORD-20240521-403,2024-05-21,17:55:00,Cuatro Formaggi,Pizzas,14200,3
ORD-20250421-384,2025-04-21,20:28:00,Clásica,Burgers,11900,1
ORD-20250613-911,2025-06-13,21:52:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250905-132,2025-09-05,18:44:00,Mechada Avocado,Burgers,12900,2
ORD-20231214-504,2023-12-14,19:05:00,Pavlova (Papaya),Postres,5600,4
ORD-20240727-556,2024-07-27,21:09:00,Cuatro Formaggi,Pizzas,14200,4
ORD-20240709-684,2024-07-09,20:48:00,Filete Trifolatti,Principales,23900,1
ORD-20250317-456,2025-03-17,19:14:00,Rocca Avocado,Principales,25900,2
ORD-20240501-239,2024-05-01,19:36:00,Clásica,Burgers,11900,1
ORD-20230528-260,2023-05-28,23:41:00,Pavlova (Papaya),Postres,5600,2
ORD-20230508-683,2023-05-08,20:23:00,Salmón Tando,Principales,18900,1
ORD-20251230-163,2025-12-30,17:11:00,Rocca Avocado,Principales,25900,1
ORD-20251005-311,2025-10-05,19:17:00,Margarita,Pizzas,8900,1
ORD-20241125-322,2024-11-25,23:35:00,Clásica,Burgers,11900,1
ORD-20230601-486,2023-06-01,20:36:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240315-615,2024-03-15,21:48:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20230803-622,2023-08-03,19:36:00,Clásica,Burgers,11900,4
ORD-20231009-363,2023-10-09,19:12:00,Clásica,Burgers,11900,1
ORD-20251207-470,2025-12-07,18:51:00,Salmón Tando,Principales,18900,1
ORD-20230123-459,2023-01-23,19:48:00,Valenciano,Principales,16900,4
ORD-20230225-809,2023-02-25,18:37:00,Mechada Avocado,Burgers,12900,3
ORD-20250827-689,2025-08-27,19:11:00,Volcán de Chocolate,Postres,5600,1
ORD-20230210-743,2023-02-10,21:59:00,Copa de Vino CS,Vinos,3900,1
ORD-20251126-757,2025-11-26,19:47:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230316-134,2023-03-16,20:12:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20231202-497,2023-12-02,15:53:00,Margarita,Pizzas,8900,1
ORD-20241002-264,2024-10-02,17:07:00,Valenciano,Principales,16900,2
ORD-20240827-808,2024-08-27,21:02:00,Pepperoni,Pizzas,10900,1
ORD-20230202-561,2023-02-02,19:52:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230904-716,2023-09-04,20:01:00,Salmón Tando,Principales,18900,1
ORD-20240410-366,2024-04-10,19:59:00,Valenciano,Principales,16900,1
ORD-20240812-521,2024-08-12,17:57:00,Mechada Avocado,Burgers,12900,2
ORD-20240528-148,2024-05-28,19:15:00,Salmón Tando,Principales,18900,1
ORD-20250331-187,2025-03-31,18:22:00,Volcán de Chocolate,Postres,5600,1
ORD-20230830-500,2023-08-30,21:33:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230916-706,2023-09-16,18:32:00,Margarita,Pizzas,8900,1
ORD-20240227-856,2024-02-27,19:18:00,Arancini,Entradas,11900,4
ORD-20250207-864,2025-02-07,17:14:00,Rocca Avocado,Principales,25900,3
ORD-20240606-685,2024-06-06,21:32:00,Tabla Estación,Tablas,38000,1
ORD-20230510-882,2023-05-10,18:35:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240206-247,2024-02-06,19:16:00,Copa de Vino CS,Vinos,3900,2
ORD-20231207-141,2023-12-07,19:16:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250807-456,2025-08-07,18:24:00,Arancini,Entradas,11900,1
ORD-20240912-333,2024-09-12,17:59:00,Pavlova (Papaya),Postres,5600,1
ORD-20251229-969,2025-12-29,18:06:00,Tabla Estación,Tablas,38000,3
ORD-20240617-897,2024-06-17,22:54:00,Tabla Estación,Tablas,38000,1
ORD-20240331-933,2024-03-31,20:34:00,Tabla Estación,Tablas,38000,1
ORD-20250116-670,2025-01-16,21:20:00,Arancini,Entradas,11900,1
ORD-20241206-712,2024-12-06,21:03:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20241226-392,2024-12-26,23:16:00,Salmón Tando,Principales,18900,1
ORD-20240725-714,2024-07-25,17:39:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240728-758,2024-07-28,23:06:00,Pepperoni,Pizzas,10900,1
ORD-20250215-201,2025-02-15,19:35:00,Tabla Estación,Tablas,38000,1
ORD-20231010-467,2023-10-10,18:24:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250319-480,2025-03-19,20:16:00,Clásica,Burgers,11900,2
ORD-20250311-899,2025-03-11,18:13:00,Pepperoni,Pizzas,10900,2
ORD-20230905-700,2023-09-05,19:14:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240317-875,2024-03-17,20:30:00,Mechada Avocado,Burgers,12900,1
ORD-20230226-359,2023-02-26,20:24:00,Margarita,Pizzas,8900,1
ORD-20240912-848,2024-09-12,22:49:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20240621-931,2024-06-21,22:03:00,Margarita,Pizzas,8900,1
ORD-20251130-316,2025-11-30,19:36:00,Salmón Tando,Principales,18900,2
ORD-20230822-314,2023-08-22,19:58:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250919-404,2025-09-19,12:13:00,Clásica,Burgers,11900,1
ORD-20231109-101,2023-11-09,18:42:00,Filete Trifolatti,Principales,23900,2
ORD-20230510-439,2023-05-10,19:47:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250322-455,2025-03-22,20:19:00,Valenciano,Principales,16900,1
ORD-20250813-551,2025-08-13,18:20:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20250520-812,2025-05-20,21:19:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250321-940,2025-03-21,22:21:00,Pavlova (Papaya),Postres,5600,1
ORD-20240210-475,2024-02-10,17:44:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250604-630,2025-06-04,22:01:00,Volcán de Chocolate,Postres,5600,1
ORD-20240428-203,2024-04-28,21:39:00,Mechada Avocado,Burgers,12900,1
ORD-20240907-824,2024-09-07,22:41:00,Valenciano,Principales,16900,1
ORD-20250721-264,2025-07-21,20:48:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231110-148,2023-11-10,18:13:00,Camarón a la Vista,Entradas,14900,1
ORD-20251130-334,2025-11-30,22:53:00,Pepperoni,Pizzas,10900,2
ORD-20251008-798,2025-10-08,22:16:00,Tabla Estación,Tablas,38000,3
ORD-20240626-138,2024-06-26,18:43:00,Tabla Estación,Tablas,38000,1
ORD-20230112-852,2023-01-12,19:37:00,Camarón a la Vista,Entradas,14900,2
ORD-20230730-892,2023-07-30,20:18:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20251030-329,2025-10-30,20:06:00,Cuatro Formaggi,Pizzas,14200,4
ORD-20240630-248,2024-06-30,18:07:00,Arancini,Entradas,11900,2
ORD-20250606-723,2025-06-06,18:34:00,Mechada Avocado,Burgers,12900,4
ORD-20230913-247,2023-09-13,21:38:00,Pepperoni,Pizzas,10900,3
ORD-20240124-586,2024-01-24,20:37:00,Arancini,Entradas,11900,1
ORD-20250701-981,2025-07-01,22:23:00,Mechada Avocado,Burgers,12900,2
ORD-20250615-783,2025-06-15,17:10:00,Pepperoni,Pizzas,10900,1
ORD-20250624-935,2025-06-24,20:30:00,Arancini,Entradas,11900,2
ORD-20250307-242,2025-03-07,17:22:00,Mechada Avocado,Burgers,12900,2
ORD-20231105-657,2023-11-05,19:45:00,Clásica,Burgers,11900,1
ORD-20250731-747,2025-07-31,21:07:00,Margarita,Pizzas,8900,1
ORD-20230403-469,2023-04-03,21:54:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,4
ORD-20251220-182,2025-12-20,21:46:00,Mechada Avocado,Burgers,12900,1
ORD-20250501-536,2025-05-01,17:10:00,Valenciano,Principales,16900,1
ORD-20230310-886,2023-03-10,17:11:00,Copa de Vino CS,Vinos,3900,1
ORD-20230429-880,2023-04-29,16:14:00,Locos en su Emulsión,Entradas,25900,1
ORD-20231001-391,2023-10-01,22:55:00,Camarón a la Vista,Entradas,14900,1
ORD-20241023-504,2024-10-23,19:54:00,Margarita,Pizzas,8900,2
ORD-20250118-356,2025-01-18,19:39:00,Camarón a la Vista,Entradas,14900,1
ORD-20230902-471,2023-09-02,19:59:00,Copa de Vino CS,Vinos,3900,1
ORD-20240702-564,2024-07-02,19:42:00,Mechada Avocado,Burgers,12900,1
ORD-20250626-383,2025-06-26,23:20:00,Clásica,Burgers,11900,2
ORD-20240331-771,2024-03-31,23:43:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20230828-852,2023-08-28,17:51:00,Margarita,Pizzas,8900,1
ORD-20231230-331,2023-12-30,18:58:00,Pepperoni,Pizzas,10900,4
ORD-20240904-159,2024-09-04,17:33:00,Volcán de Chocolate,Postres,5600,3
ORD-20241212-833,2024-12-12,22:26:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20230317-408,2023-03-17,18:42:00,Mechada Avocado,Burgers,12900,1
ORD-20240305-844,2024-03-05,16:43:00,Arancini,Entradas,11900,1
ORD-20250407-146,2025-04-07,21:41:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250327-374,2025-03-27,18:45:00,Locos en su Emulsión,Entradas,25900,1
ORD-20241220-680,2024-12-20,21:22:00,Camarón a la Vista,Entradas,14900,1
ORD-20240828-394,2024-08-28,19:53:00,Tabla Estación,Tablas,38000,1
ORD-20230426-422,2023-04-26,20:18:00,Copa de Vino CS,Vinos,3900,1
ORD-20250306-666,2025-03-06,21:25:00,Locos en su Emulsión,Entradas,25900,4
ORD-20240131-910,2024-01-31,20:59:00,Arancini,Entradas,11900,2
ORD-20250412-783,2025-04-12,22:21:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20250923-569,2025-09-23,17:28:00,Margarita,Pizzas,8900,2
ORD-20230419-428,2023-04-19,23:45:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250222-434,2025-02-22,21:42:00,Locos en su Emulsión,Entradas,25900,1
ORD-20251225-705,2025-12-25,18:17:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250207-272,2025-02-07,18:14:00,Pepperoni,Pizzas,10900,1
ORD-20240818-606,2024-08-18,22:29:00,Camarón a la Vista,Entradas,14900,1
ORD-20250427-278,2025-04-27,19:53:00,Rocca Avocado,Principales,25900,3
ORD-20251206-304,2025-12-06,22:18:00,Camarón a la Vista,Entradas,14900,4
ORD-20240706-456,2024-07-06,16:05:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240213-422,2024-02-13,18:54:00,Mechada Avocado,Burgers,12900,1
