date,target_revenue,qty_sold,weather_temp,is_weekend,is_holiday,foot_traffic_estimate,num_reservations,reserved_pax,day_of_week,month,day_of_month,promo_pizza_tuesday,promo_ladies_thursday,promo_happy_hour,revenue_t-1,revenue_t-7,revenue_t-28,rolling_7d_avg,rolling_30d_avg
2025-01-02,1895990,184,24.0,0,0,162.0,0.0,0.0,3,1,2,0,1,1,1572340.0,1964850.0,1405200.0,1571430.0,1345389.0
2025-01-03,1425460,105,24.7,1,0,118.0,30.0,80.0,4,1,3,0,0,1,1895990.0,2040450.0,1597590.0,1561592.857142857,1363935.3333333333
2025-01-04,1607320,113,25.1,1,0,130.0,35.0,92.0,5,1,4,0,0,0,1425460.0,1724500.0,1860950.0,1473737.142857143,1384411.0
2025-01-05,1333100,92,22.9,0,0,91.0,25.0,72.0,6,1,5,0,0,0,1607320.0,1219000.0,689670.0,1456997.142857143,1391148.3333333333
2025-01-06,853870,65,21.9,0,0,77.0,23.0,68.0,0,1,6,0,0,1,1333100.0,1466210.0,993360.0,1473297.142857143,1382332.0
2025-01-07,1402690,109,20.5,0,0,96.0,0.0,0.0,1,1,7,1,0,1,853870.0,1012660.0,1078300.0,1385820.0,1348762.6666666667
2025-01-08,1773330,118,23.5,0,0,95.0,23.0,60.0,2,1,8,0,0,1,1402690.0,1572340.0,934120.0,1441538.5714285714,1372530.0
2025-01-09,1097850,120,23.0,0,0,105.0,0.0,0.0,3,1,9,0,1,1,1773330.0,1895990.0,1401380.0,1470251.4285714286,1398529.0
2025-01-10,1783880,116,21.4,1,0,113.0,32.0,88.0,4,1,10,0,0,1,1097850.0,1425460.0,1343870.0,1356231.4285714286,1399180.6666666667
2025-01-11,1702660,116,25.6,1,0,133.0,33.0,98.0,5,1,11,0,0,0,1783880.0,1607320.0,1516570.0,1407434.2857142857,1427506.0
2025-01-12,1129970,78,22.6,0,0,80.0,21.0,56.0,6,1,12,0,0,0,1702660.0,1333100.0,1430100.0,1421054.2857142857,1437548.6666666667
2025-01-13,1766800,107,23.6,0,0,85.0,30.0,84.0,0,1,13,0,0,1,1129970.0,853870.0,900900.0,1392035.7142857143,1430418.6666666667
2025-01-14,1190250,89,24.4,0,0,92.0,0.0,0.0,1,1,14,1,0,1,1766800.0,1402690.0,1491990.0,1522454.2857142857,1438759.6666666667
2025-01-15,967970,69,27.1,0,0,56.0,16.0,52.0,2,1,15,0,0,1,1190250.0,1773330.0,571550.0,1492105.7142857143,1430764.6666666667
2025-01-16,2090860,214,27.3,0,0,183.0,0.0,0.0,3,1,16,0,1,1,967970.0,1097850.0,1755600.0,1377054.2857142857,1433000.3333333333
2025-01-17,1488710,104,22.9,1,0,108.0,26.0,74.0,4,1,17,0,0,1,2090860.0,1783880.0,1930790.0,1518912.857142857,1452962.6666666667
2025-01-18,1887680,138,30.6,1,0,131.0,42.0,104.0,5,1,18,0,0,0,1488710.0,1702660.0,1771000.0,1476745.7142857143,1483534.6666666667
2025-01-19,1081580,76,29.3,0,0,92.0,24.0,68.0,6,1,19,0,0,0,1887680.0,1129970.0,1095490.0,1503177.142857143,1487937.3333333333
2025-01-20,1190330,89,20.0,0,0,88.0,25.0,76.0,0,1,20,0,0,1,1081580.0,1766800.0,1085250.0,1496264.2857142857,1459630.3333333333
2025-01-21,1096150,81,22.8,0,0,84.0,0.0,0.0,1,1,21,1,0,1,1190330.0,1190250.0,1195150.0,1413911.4285714286,1440274.6666666667
2025-01-22,765830,60,26.6,0,0,52.0,17.0,52.0,2,1,22,0,0,1,1096150.0,967970.0,1162040.0,1400468.5714285714,1440296.6666666667
2025-01-23,1771630,165,19.3,0,0,142.0,0.0,0.0,3,1,23,0,1,1,765830.0,2090860.0,1964850.0,1371591.4285714286,1429649.3333333333
2025-01-24,1452110,99,23.0,1,0,99.0,31.0,88.0,4,1,24,0,0,1,1771630.0,1488710.0,2040450.0,1325987.142857143,1448865.3333333333
2025-01-25,1755120,119,25.7,1,0,109.0,31.0,92.0,5,1,25,0,0,0,1452110.0,1887680.0,1724500.0,1320758.5714285714,1458534.3333333333
2025-01-26,549000,36,24.6,0,0,47.0,13.0,40.0,6,1,26,0,0,0,1755120.0,1081580.0,1219000.0,1301821.4285714286,1451543.3333333333
2025-01-27,1124500,75,23.0,0,0,76.0,26.0,66.0,0,1,27,0,0,1,549000.0,1190330.0,1466210.0,1225738.5714285714,1401828.3333333333
2025-01-28,1691450,103,23.9,0,0,91.0,0.0,0.0,1,1,28,1,0,1,1124500.0,1096150.0,1012660.0,1216334.2857142857,1381828.3333333333
2025-01-29,1590880,111,22.7,0,0,103.0,32.0,84.0,2,1,29,0,0,1,1691450.0,765830.0,1572340.0,1301377.142857143,1397576.6666666667
2025-01-30,1158650,124,16.6,0,0,148.0,0.0,0.0,3,1,30,0,1,1,1590880.0,1771630.0,1895990.0,1419241.4285714286,1401732.3333333333
2025-01-31,1528470,115,25.1,1,0,113.0,35.0,96.0,4,1,31,0,0,1,1158650.0,1452110.0,1425460.0,1331672.857142857,1406598.6666666667
2025-02-01,1509190,108,22.8,1,0,101.0,26.0,66.0,5,2,1,0,0,0,1528470.0,1755120.0,1607320.0,1342581.4285714286,1405136.3333333333
2025-02-02,1054600,76,30.2,0,0,89.0,26.0,76.0,6,2,2,0,0,0,1509190.0,549000.0,1333100.0,1307448.5714285714,1392243.0
2025-02-03,983940,66,18.1,0,0,62.0,17.0,46.0,0,2,3,0,0,1,1054600.0,1124500.0,853870.0,1379677.142857143,1379881.0
2025-02-04,1077250,87,17.1,0,0,66.0,0.0,0.0,1,2,4,1,0,1,983940.0,1691450.0,1402690.0,1359597.142857143,1359101.6666666667
2025-02-05,1456740,110,28.9,0,0,78.0,21.0,60.0,2,2,5,0,0,1,1077250.0,1590880.0,1773330.0,1271854.2857142857,1350573.3333333333
2025-02-06,1596550,155,32.8,0,0,172.0,0.0,0.0,3,2,6,0,1,1,1456740.0,1158650.0,1097850.0,1252691.4285714286,1370669.0
2025-02-07,1692090,116,21.2,1,0,146.0,39.0,104.0,4,2,7,0,0,1,1596550.0,1528470.0,1783880.0,1315248.5714285714,1377131.0
2025-02-08,2573300,164,25.6,1,0,137.0,34.0,84.0,5,2,8,0,0,0,1692090.0,1509190.0,1702660.0,1338622.857142857,1374423.0
2025-02-09,1052480,85,23.9,0,0,81.0,26.0,78.0,6,2,9,0,0,0,2573300.0,1054600.0,1129970.0,1490638.5714285714,1423604.6666666667
2025-02-10,884180,63,26.7,0,0,71.0,23.0,66.0,0,2,10,0,0,1,1052480.0,983940.0,1766800.0,1490335.7142857143,1399224.6666666667
2025-02-11,1053000,79,22.4,0,0,74.0,0.0,0.0,1,2,11,1,0,1,884180.0,1077250.0,1190250.0,1476084.2857142857,1371942.0
2025-02-12,1014280,74,18.4,0,0,57.0,19.0,54.0,2,2,12,0,0,1,1053000.0,1456740.0,967970.0,1472620.0,1369376.3333333333
2025-02-13,1429000,143,19.4,0,0,161.0,0.0,0.0,3,2,13,0,1,1,1014280.0,1596550.0,2090860.0,1409411.4285714286,1344292.3333333333
2025-02-14,1137560,81,22.6,1,0,102.0,36.0,90.0,4,2,14,0,0,1,1429000.0,1692090.0,1488710.0,1385475.7142857143,1352250.6666666667
2025-02-15,1280760,80,22.4,1,0,108.0,26.0,72.0,5,2,15,0,0,0,1137560.0,2573300.0,1887680.0,1306257.142857143,1357903.6666666667
2025-02-16,1397190,87,29.9,0,0,88.0,21.0,58.0,6,2,16,0,0,0,1280760.0,1052480.0,1081580.0,1121608.5714285714,1330900.3333333333
2025-02-17,1406150,97,25.8,0,0,92.0,29.0,80.0,0,2,17,0,0,1,1397190.0,884180.0,1190330.0,1170852.857142857,1327849.6666666667
2025-02-18,1840880,144,21.9,0,0,100.0,0.0,0.0,1,2,18,1,0,1,1406150.0,1053000.0,1096150.0,1245420.0,1311798.6666666667
2025-02-19,1476990,92,25.4,0,0,102.0,30.0,90.0,2,2,19,0,0,1,1840880.0,1014280.0,765830.0,1357974.2857142857,1337108.6666666667
2025-02-20,1619090,167,24.0,0,0,135.0,0.0,0.0,3,2,20,0,1,1,1476990.0,1429000.0,1771630.0,1424075.7142857143,1346664.0
2025-02-21,1970430,137,24.7,1,0,144.0,36.0,90.0,4,2,21,0,0,1,1619090.0,1137560.0,1452110.0,1451231.4285714286,1364095.3333333333
2025-02-22,2105840,141,24.8,1,0,143.0,50.0,132.0,5,2,22,0,0,0,1970430.0,1280760.0,1755120.0,1570212.857142857,1404248.6666666667
2025-02-23,1389980,82,22.6,0,0,93.0,24.0,56.0,6,2,23,0,0,0,2105840.0,1397190.0,549000.0,1688081.4285714286,1415389.0
2025-02-24,721580,55,29.7,0,0,64.0,18.0,56.0,0,2,24,0,0,1,1389980.0,1406150.0,1124500.0,1687051.4285714286,1413318.0
2025-02-25,1332400,85,28.2,0,0,90.0,0.0,0.0,1,2,25,1,0,1,721580.0,1840880.0,1691450.0,1589255.7142857143,1378866.6666666667
2025-02-26,1229790,89,23.8,0,0,85.0,21.0,60.0,2,2,26,0,0,1,1332400.0,1476990.0,1590880.0,1516615.7142857143,1404980.0
2025-02-27,1127390,112,23.6,0,0,121.0,0.0,0.0,3,2,27,0,1,1,1229790.0,1619090.0,1158650.0,1481301.4285714286,1408489.6666666667
2025-02-28,1557550,107,24.8,1,0,120.0,39.0,110.0,4,2,28,0,0,1,1127390.0,1970430.0,1528470.0,1411058.5714285714,1389687.6666666667
2025-03-01,1762810,142,20.7,1,0,128.0,44.0,108.0,5,3,1,0,0,0,1557550.0,2105840.0,1509190.0,1352075.7142857143,1388576.6666666667
2025-03-02,1209500,89,22.7,0,0,72.0,18.0,46.0,6,3,2,0,0,0,1762810.0,1389980.0,1054600.0,1303071.4285714286,1408715.3333333333
2025-03-03,1166880,98,22.7,0,0,78.0,26.0,70.0,0,3,3,0,0,1,1209500.0,721580.0,983940.0,1277288.5714285714,1398083.0
2025-03-04,1728110,134,20.4,0,0,88.0,0.0,0.0,1,3,4,1,0,1,1166880.0,1332400.0,1077250.0,1340902.857142857,1386672.6666666667
2025-03-05,956740,66,16.4,0,0,75.0,24.0,64.0,2,3,5,0,0,1,1728110.0,1229790.0,1456740.0,1397432.857142857,1409123.0
2025-03-06,1419560,139,24.7,0,0,129.0,0.0,0.0,3,3,6,0,1,1,956740.0,1127390.0,1596550.0,1358425.7142857143,1408216.3333333333
2025-03-07,1472080,101,16.9,1,0,100.0,32.0,86.0,4,3,7,0,0,1,1419560.0,1557550.0,1692090.0,1400164.2857142857,1419626.6666666667
2025-03-08,1747740,142,22.3,1,0,144.0,35.0,90.0,5,3,8,0,0,0,1472080.0,1762810.0,2573300.0,1387954.2857142857,1420138.0
2025-03-09,1181900,72,20.2,0,0,76.0,25.0,74.0,6,3,9,0,0,0,1747740.0,1209500.0,1052480.0,1385801.4285714286,1425177.6666666667
2025-03-10,1436250,102,20.8,0,0,97.0,26.0,72.0,0,3,10,0,0,1,1181900.0,1166880.0,884180.0,1381858.5714285714,1408171.3333333333
2025-03-11,1210450,82,21.0,0,0,64.0,0.0,0.0,1,3,11,1,0,1,1436250.0,1728110.0,1053000.0,1420340.0,1370269.6666666667
2025-03-12,1031500,77,18.8,0,0,75.0,25.0,70.0,2,3,12,0,0,1,1210450.0,956740.0,1014280.0,1346388.5714285714,1375535.3333333333
2025-03-13,1372080,140,25.3,0,0,152.0,0.0,0.0,3,3,13,0,1,1,1031500.0,1419560.0,1429000.0,1357068.5714285714,1380446.0
2025-03-14,1562090,107,20.2,1,0,104.0,34.0,92.0,4,3,14,0,0,1,1372080.0,1472080.0,1137560.0,1350285.7142857143,1391082.0
2025-03-15,1481460,109,18.6,1,0,118.0,41.0,118.0,5,3,15,0,0,0,1562090.0,1747740.0,1280760.0,1363144.2857142857,1409342.3333333333
2025-03-16,1724700,128,17.1,0,0,120.0,39.0,104.0,6,3,16,0,0,0,1481460.0,1181900.0,1397190.0,1325104.2857142857,1411091.0
2025-03-17,1483590,93,19.0,0,0,86.0,25.0,66.0,0,3,17,0,0,1,1724700.0,1436250.0,1406150.0,1402647.142857143,1430662.3333333333
2025-03-18,1268280,96,23.4,0,0,74.0,0.0,0.0,1,3,18,1,0,1,1483590.0,1210450.0,1840880.0,1409410.0,1437423.3333333333
2025-03-19,729900,55,21.0,0,0,65.0,17.0,44.0,2,3,19,0,0,1,1268280.0,1031500.0,1476990.0,1417671.4285714286,1433126.3333333333
2025-03-20,1138300,114,20.2,0,0,137.0,0.0,0.0,3,3,20,0,1,1,729900.0,1372080.0,1619090.0,1374585.7142857143,1410584.6666666667
2025-03-21,1142140,78,21.7,1,0,84.0,23.0,60.0,4,3,21,0,0,1,1138300.0,1562090.0,1970430.0,1341188.5714285714,1387165.3333333333
2025-03-22,1823190,131,20.3,1,0,123.0,36.0,98.0,5,3,22,0,0,0,1142140.0,1481460.0,2105840.0,1281195.7142857143,1376003.6666666667
2025-03-23,553580,43,19.2,0,0,67.0,19.0,56.0,6,3,23,0,0,0,1823190.0,1724700.0,1389980.0,1330014.2857142857,1382807.0
2025-03-24,984400,78,25.2,0,0,89.0,21.0,58.0,0,3,24,0,0,1,553580.0,1483590.0,721580.0,1162711.4285714286,1335578.6666666667
2025-03-25,2134970,147,20.9,0,0,96.0,0.0,0.0,1,3,25,1,0,1,984400.0,1268280.0,1332400.0,1091398.5714285714,1298197.3333333333
2025-03-26,1468390,92,18.6,0,0,99.0,31.0,82.0,2,3,26,0,0,1,2134970.0,729900.0,1229790.0,1215211.4285714286,1323030.3333333333
2025-03-27,1892040,187,22.0,0,0,163.0,0.0,0.0,3,3,27,0,1,1,1468390.0,1138300.0,1127390.0,1320710.0,1347924.0
2025-03-28,1858660,125,17.9,1,0,117.0,34.0,92.0,4,3,28,0,0,1,1892040.0,1142140.0,1557550.0,1428387.142857143,1366578.6666666667
2025-03-29,1618500,109,20.1,1,0,113.0,35.0,112.0,5,3,29,0,0,0,1858660.0,1823190.0,1762810.0,1530747.142857143,1387541.0
2025-03-30,1416600,116,26.7,0,0,96.0,27.0,76.0,6,3,30,0,0,0,1618500.0,553580.0,1209500.0,1501505.7142857143,1403911.3333333333
2025-03-31,851330,59,23.2,0,0,66.0,16.0,42.0,0,3,31,0,0,1,1416600.0,984400.0,1166880.0,1624794.2857142857,1399213.0
2025-04-01,2225190,146,15.1,0,0,109.0,0.0,0.0,1,4,1,1,0,1,851330.0,2134970.0,1728110.0,1605784.2857142857,1368830.3333333333
2025-04-02,779200,51,13.1,0,0,51.0,16.0,42.0,2,4,2,0,0,1,2225190.0,1468390.0,956740.0,1618672.857142857,1402686.6666666667
2025-04-03,1865100,178,15.1,0,0,145.0,0.0,0.0,3,4,3,0,1,1,779200.0,1892040.0,1419560.0,1520217.142857143,1389764.0
2025-04-04,2273860,146,15.7,1,0,130.0,34.0,84.0,4,4,4,0,0,1,1865100.0,1858660.0,1472080.0,1516368.5714285714,1394330.3333333333
2025-04-05,1735460,126,17.7,1,0,113.0,36.0,98.0,5,4,5,0,0,0,2273860.0,1618500.0,1747740.0,1575682.857142857,1438234.3333333333
2025-04-06,992880,78,15.6,0,0,87.0,22.0,66.0,6,4,6,0,0,0,1735460.0,1416600.0,1181900.0,1592391.4285714286,1448764.3333333333
2025-04-07,1439550,98,17.9,0,0,85.0,20.0,54.0,0,4,7,0,0,1,992880.0,851330.0,1436250.0,1531860.0,1432791.0
2025-04-08,1665700,107,16.2,0,0,85.0,0.0,0.0,1,4,8,1,0,1,1439550.0,2225190.0,1210450.0,1615891.4285714286,1422518.0
2025-04-09,1307950,89,11.7,0,0,93.0,28.0,68.0,2,4,9,0,0,1,1665700.0,779200.0,1031500.0,1535964.2857142857,1438644.6666666667
2025-04-10,1374300,151,8.0,0,0,153.0,0.0,0.0,3,4,10,0,1,1,1307950.0,1865100.0,1372080.0,1611500.0,1434368.0
2025-04-11,2186900,143,17.1,1,0,130.0,45.0,130.0,4,4,11,0,0,1,1374300.0,2273860.0,1562090.0,1541385.7142857143,1439829.6666666667
2025-04-12,903060,62,9.9,1,0,97.0,34.0,96.0,5,4,12,0,0,0,2186900.0,1735460.0,1481460.0,1528962.857142857,1478343.0
2025-04-13,1348100,78,13.7,0,0,76.0,24.0,66.0,6,4,13,0,0,0,903060.0,992880.0,1724700.0,1410048.5714285714,1462709.0
2025-04-14,717850,61,13.4,0,0,56.0,13.0,40.0,0,4,14,0,0,1,1348100.0,1439550.0,1483590.0,1460794.2857142857,1455576.0
2025-04-15,1408010,100,17.2,0,0,78.0,0.0,0.0,1,4,15,1,0,1,717850.0,1665700.0,1268280.0,1357694.2857142857,1430122.3333333333
2025-04-16,778380,65,17.5,0,0,50.0,14.0,32.0,2,4,16,0,0,1,1408010.0,1307950.0,729900.0,1320881.4285714286,1419566.0
2025-04-17,1143090,123,13.5,0,0,127.0,0.0,0.0,3,4,17,0,1,1,778380.0,1374300.0,1138300.0,1245228.5714285714,1396059.0
2025-04-18,2208050,153,13.4,1,1,150.0,44.0,138.0,4,4,18,0,0,0,1143090.0,2186900.0,1142140.0,1212198.5714285714,1391886.0
2025-04-19,1681480,121,19.8,1,0,123.0,44.0,124.0,5,4,19,0,0,0,2208050.0,903060.0,1823190.0,1215220.0,1441157.6666666667
2025-04-20,1367190,86,15.1,0,0,93.0,22.0,60.0,6,4,20,0,0,0,1681480.0,1348100.0,553580.0,1326422.857142857,1459263.6666666667
2025-04-21,816000,56,9.1,0,0,76.0,20.0,60.0,0,4,21,0,0,1,1367190.0,717850.0,984400.0,1329150.0,1466765.3333333333
2025-04-22,1139690,89,11.6,0,0,78.0,0.0,0.0,1,4,22,1,0,1,816000.0,1408010.0,2134970.0,1343171.4285714286,1433192.3333333333
2025-04-23,1004330,72,18.9,0,0,103.0,33.0,94.0,2,4,23,0,0,1,1139690.0,778380.0,1468390.0,1304840.0,1452729.3333333333
2025-04-24,1387630,139,16.2,0,0,145.0,0.0,0.0,3,4,24,0,1,1,1004330.0,1143090.0,1892040.0,1337118.5714285714,1453393.6666666667
2025-04-25,1375350,113,14.5,1,0,108.0,28.0,68.0,4,4,25,0,0,1,1387630.0,2208050.0,1858660.0,1372052.857142857,1428482.3333333333
2025-04-26,1109960,82,16.3,1,0,118.0,31.0,80.0,5,4,26,0,0,0,1375350.0,1681480.0,1618500.0,1253095.7142857143,1425381.0
2025-04-27,1508780,104,15.7,0,0,85.0,28.0,68.0,6,4,27,0,0,0,1109960.0,1367190.0,1416600.0,1171450.0,1399311.6666666667
2025-04-28,1263360,98,19.6,0,0,93.0,25.0,68.0,0,4,28,0,0,1,1508780.0,816000.0,851330.0,1191677.142857143,1387649.0
2025-04-29,742250,52,12.4,0,0,46.0,0.0,0.0,1,4,29,1,0,1,1263360.0,1139690.0,2225190.0,1255585.7142857143,1375811.0
2025-04-30,1208900,83,10.4,0,0,85.0,26.0,70.0,2,4,30,0,0,1,742250.0,1004330.0,779200.0,1198808.5714285714,1353332.6666666667
2025-05-01,2315670,246,14.3,0,1,207.0,0.0,0.0,3,5,1,0,1,0,1208900.0,1387630.0,1865100.0,1228032.857142857,1365251.6666666667
2025-05-02,1723950,130,9.6,1,0,122.0,31.0,86.0,4,5,2,0,0,1,2315670.0,1375350.0,2273860.0,1360610.0,1368267.6666666667
2025-05-03,1364360,99,13.5,1,0,114.0,34.0,84.0,5,5,3,0,0,0,1723950.0,1109960.0,1735460.0,1410410.0,1399759.3333333333
2025-05-04,1658470,112,12.2,0,0,97.0,32.0,88.0,6,5,4,0,0,0,1364360.0,1508780.0,992880.0,1446752.857142857,1383068.0
2025-05-05,733800,52,9.4,0,0,82.0,29.0,72.0,0,5,5,0,0,1,1658470.0,1263360.0,1439550.0,1468137.142857143,1362555.0
2025-05-06,1424800,106,15.6,0,0,79.0,0.0,0.0,1,5,6,1,0,1,733800.0,742250.0,1665700.0,1392485.7142857143,1329166.3333333333
2025-05-07,1418290,102,10.2,0,0,99.0,29.0,88.0,2,5,7,0,0,1,1424800.0,1208900.0,1307950.0,1489992.857142857,1343563.6666666667
2025-05-08,1779790,156,17.5,0,0,119.0,0.0,0.0,3,5,8,0,1,1,1418290.0,2315670.0,1374300.0,1519905.7142857143,1342855.0
2025-05-09,1292140,99,13.8,1,0,107.0,34.0,94.0,4,5,9,0,0,1,1779790.0,1723950.0,2186900.0,1443351.4285714286,1346658.0
2025-05-10,1177600,81,15.1,1,0,116.0,34.0,90.0,5,5,10,0,0,0,1292140.0,1364360.0,903060.0,1381664.2857142857,1346131.0
2025-05-11,1388000,97,15.1,0,0,99.0,31.0,78.0,6,5,11,0,0,0,1177600.0,1658470.0,1348100.0,1354984.2857142857,1339574.3333333333
2025-05-12,811700,51,18.2,0,0,66.0,23.0,62.0,0,5,12,0,0,1,1388000.0,733800.0,717850.0,1316345.7142857143,1312944.3333333333
2025-05-13,824900,63,5.6,0,0,51.0,0.0,0.0,1,5,13,1,0,1,811700.0,1424800.0,1408010.0,1327474.2857142857,1309899.0
2025-05-14,1002580,78,9.2,0,0,64.0,19.0,54.0,2,5,14,0,0,1,824900.0,1418290.0,778380.0,1241774.2857142857,1292459.0
2025-05-15,1808190,174,16.3,0,0,143.0,0.0,0.0,3,5,15,0,1,1,1002580.0,1779790.0,1143090.0,1182387.142857143,1301950.0
2025-05-16,2052300,131,10.4,1,0,137.0,36.0,100.0,4,5,16,0,0,1,1808190.0,1292140.0,2208050.0,1186444.2857142857,1315289.3333333333
2025-05-17,2137560,151,10.7,1,0,140.0,36.0,90.0,5,5,17,0,0,0,2052300.0,1177600.0,1681480.0,1295038.5714285714,1357753.3333333333
2025-05-18,1195500,87,15.7,0,0,78.0,21.0,62.0,6,5,18,0,0,0,2137560.0,1388000.0,1367190.0,1432175.7142857143,1390902.3333333333
2025-05-19,1090300,78,10.3,0,0,73.0,18.0,56.0,0,5,19,0,0,1,1195500.0,811700.0,816000.0,1404675.7142857143,1357150.6666666667
2025-05-20,757600,66,12.3,0,0,70.0,0.0,0.0,1,5,20,1,0,1,1090300.0,824900.0,1139690.0,1444475.7142857143,1337444.6666666667
2025-05-21,1017800,67,10.2,0,0,62.0,19.0,54.0,2,5,21,0,0,1,757600.0,1002580.0,1004330.0,1434861.4285714286,1317125.0
2025-05-22,1740960,153,10.6,0,0,134.0,0.0,0.0,3,5,22,0,1,1,1017800.0,1808190.0,1387630.0,1437035.7142857143,1323851.6666666667
2025-05-23,1972610,154,10.2,1,0,131.0,37.0,100.0,4,5,23,0,0,1,1740960.0,2052300.0,1375350.0,1427431.4285714286,1343894.0
2025-05-24,1768190,122,12.0,1,0,115.0,37.0,104.0,5,5,24,0,0,0,1972610.0,2137560.0,1109960.0,1416047.142857143,1376170.0
2025-05-25,926790,75,11.3,0,0,81.0,25.0,70.0,6,5,25,0,0,0,1768190.0,1195500.0,1508780.0,1363280.0,1388855.3333333333
2025-05-26,735570,59,14.3,0,0,66.0,16.0,44.0,0,5,26,0,0,1,926790.0,1090300.0,1263360.0,1324892.857142857,1373903.3333333333
2025-05-27,1162000,90,12.8,0,0,85.0,0.0,0.0,1,5,27,1,0,1,735570.0,757600.0,742250.0,1274217.142857143,1361423.6666666667
2025-05-28,1232050,71,17.2,0,0,93.0,28.0,72.0,2,5,28,0,0,1,1162000.0,1017800.0,1208900.0,1331988.5714285714,1349864.3333333333
2025-05-29,1551490,166,12.1,0,0,162.0,0.0,0.0,3,5,29,0,1,1,1232050.0,1740960.0,2315670.0,1362595.7142857143,1348820.6666666667
2025-05-30,1764950,109,9.8,1,0,129.0,43.0,110.0,4,5,30,0,0,1,1551490.0,1972610.0,1723950.0,1335528.5714285714,1375795.3333333333
2025-05-31,1533800,119,10.2,1,0,132.0,47.0,132.0,5,5,31,0,0,0,1764950.0,1768190.0,1364360.0,1305862.857142857,1394330.3333333333
2025-06-01,920400,63,9.3,0,0,80.0,25.0,64.0,6,6,1,0,0,0,1533800.0,926790.0,1658470.0,1272378.5714285714,1368268.0
2025-06-02,721250,65,14.2,0,0,75.0,20.0,60.0,0,6,2,0,0,1,920400.0,735570.0,733800.0,1271465.7142857143,1341483.0
2025-06-03,1564980,112,7.2,0,0,79.0,0.0,0.0,1,6,3,1,0,1,721250.0,1162000.0,1424800.0,1269420.0,1320046.0
2025-06-04,986950,63,7.6,0,0,67.0,18.0,60.0,2,6,4,0,0,1,1564980.0,1232050.0,1418290.0,1326988.5714285714,1316929.6666666667
2025-06-05,1984740,203,7.8,0,0,161.0,0.0,0.0,3,6,5,0,1,1,986950.0,1551490.0,1779790.0,1291974.2857142857,1325368.0
2025-06-06,1975410,142,6.2,1,0,119.0,34.0,100.0,4,6,6,0,0,1,1984740.0,1764950.0,1292140.0,1353867.142857143,1344032.6666666667
2025-06-07,1808880,121,4.0,1,0,124.0,41.0,116.0,5,6,7,0,0,0,1975410.0,1533800.0,1177600.0,1383932.857142857,1362603.3333333333
2025-06-08,989100,68,8.5,0,0,89.0,30.0,92.0,6,6,8,0,0,0,1808880.0,920400.0,1388000.0,1423230.0,1363573.0
2025-06-09,1180130,82,8.6,0,0,101.0,26.0,84.0,0,6,9,0,0,1,989100.0,721250.0,811700.0,1433044.2857142857,1353471.6666666667
2025-06-10,1852480,134,7.5,0,0,111.0,0.0,0.0,1,6,10,1,0,1,1180130.0,1564980.0,824900.0,1498598.5714285714,1353556.0
2025-06-11,1250090,85,6.6,0,0,79.0,23.0,58.0,2,6,11,0,0,1,1852480.0,986950.0,1002580.0,1539670.0,1369038.6666666667
2025-06-12,2250300,242,9.5,0,0,172.0,0.0,0.0,3,6,12,0,1,1,1250090.0,1984740.0,1808190.0,1577261.4285714286,1383651.6666666667
2025-06-13,2116390,145,13.4,1,0,132.0,35.0,102.0,4,6,13,0,0,1,2250300.0,1975410.0,2052300.0,1615198.5714285714,1431165.0
2025-06-14,1550250,106,6.0,1,0,114.0,29.0,68.0,5,6,14,0,0,0,2116390.0,1808880.0,2137560.0,1635338.5714285714,1468292.0
2025-06-15,860790,62,10.0,0,0,50.0,12.0,40.0,6,6,15,0,0,0,1550250.0,989100.0,1195500.0,1598391.4285714286,1459694.0
2025-06-16,1168400,80,12.0,0,0,69.0,19.0,50.0,0,6,16,0,0,1,860790.0,1180130.0,1090300.0,1580061.4285714286,1419977.0
2025-06-17,1387850,108,12.9,0,0,85.0,0.0,0.0,1,6,17,1,0,1,1168400.0,1852480.0,757600.0,1578385.7142857143,1387671.6666666667
2025-06-18,963830,76,8.3,0,0,80.0,20.0,58.0,2,6,18,0,0,1,1387850.0,1250090.0,1017800.0,1512010.0,1394083.3333333333
2025-06-19,1826200,167,7.8,0,0,148.0,0.0,0.0,3,6,19,0,1,1,963830.0,2250300.0,1740960.0,1471115.7142857143,1389867.6666666667
2025-06-20,2497360,142,12.1,1,0,132.0,36.0,92.0,4,6,20,0,0,1,1826200.0,2116390.0,1972610.0,1410530.0,1425487.6666666667
2025-06-21,1711380,127,3.7,1,0,135.0,44.0,110.0,5,6,21,0,0,0,2497360.0,1550250.0,1768190.0,1464954.2857142857,1474806.3333333333
2025-06-22,1422260,90,11.6,0,0,85.0,20.0,50.0,6,6,22,0,0,0,1711380.0,860790.0,926790.0,1487972.857142857,1473820.3333333333
2025-06-23,983150,73,8.1,0,0,75.0,23.0,60.0,0,6,23,0,0,1,1422260.0,1168400.0,735570.0,1568182.857142857,1455475.3333333333
2025-06-24,1584970,120,7.5,0,0,98.0,0.0,0.0,1,6,24,1,0,1,983150.0,1387850.0,1162000.0,1541718.5714285714,1429307.3333333333
2025-06-25,773160,53,13.6,0,0,48.0,14.0,30.0,2,6,25,0,0,1,1584970.0,963830.0,1232050.0,1569878.5714285714,1451246.6666666667
2025-06-26,1478850,149,10.3,0,0,129.0,0.0,0.0,3,6,26,0,1,1,773160.0,1826200.0,1551490.0,1542640.0,1452499.6666666667
