reservation_id,date,time,pax,customer_name,status,channel
RES-5402,2023-01-20,20:00,2,Cliente 5402,Show,Web
RES-5403,2023-01-20,19:00,2,Cliente 5403,Cancelled,WhatsApp
RES-5404,2023-01-20,20:00,2,Cliente 5404,Show,WhatsApp
RES-5405,2023-01-20,21:00,2,Cliente 5405,Show,Web
RES-5406,2023-01-20,20:00,2,Cliente 5406,Show,Web
RES-5407,2023-01-20,14:00,2,Cliente 5407,Show,Web
RES-5408,2023-01-20,22:00,2,Cliente 5408,Show,Web
RES-5409,2023-01-21,20:00,2,Cliente 5409,No-Show,Web
RES-5410,2023-01-21,22:00,2,Cliente 5410,Show,Web
RES-5411,2023-01-21,20:00,2,Cliente 5411,Show,Phone
RES-5412,2023-01-21,20:00,2,Cliente 5412,No-Show,Web
RES-5413,2023-01-21,19:00,2,Cliente 5413,Show,WhatsApp
RES-5414,2023-01-21,19:00,2,Cliente 5414,Show,WhatsApp
RES-5415,2023-01-21,20:00,2,Cliente 5415,Show,Web
RES-5416,2023-01-21,21:00,2,Cliente 5416,Show,Phone
RES-5417,2023-01-21,13:00,2,Cliente 5417,Show,Web
RES-5418,2023-01-21,22:00,2,Cliente 5418,Show,Web
RES-5419,2023-01-21,14:00,2,Cliente 5419,Show,Phone
RES-5420,2023-01-21,19:00,2,Cliente 5420,Cancelled,WhatsApp
RES-5421,2023-01-21,20:00,2,Cliente 5421,Show,WhatsApp
RES-5422,2023-01-21,22:00,8,Cliente 5422,Show,Web
RES-5423,2023-01-21,14:00,2,Cliente 5423,No-Show,Web
RES-5424,2023-01-21,20:00,2,Cliente 5424,Show,Phone
RES-5425,2023-01-21,21:00,4,Cliente 5425,Cancelled,Web
RES-5426,2023-01-21,20:00,2,Cliente 5426,Show,Web
RES-5427,2023-01-21,19:00,2,Cliente 5427,Show,WhatsApp
RES-5428,2023-01-21,20:00,2,Cliente 5428,No-Show,Web
RES-5429,2023-01-21,20:00,2,Cliente 5429,Show,Web
RES-5430,2023-01-21,21:00,6,Cliente 5430,Show,Web
RES-5431,2023-01-21,19:00,2,Cliente 5431,Show,Phone
RES-5432,2023-01-21,20:00,2,Cliente 5432,Show,Web
RES-5433,2023-01-21,21:00,2,Cliente 5433,Show,Web
RES-5434,2023-01-21,19:00,2,Cliente 5434,Show,Web
RES-5435,2023-01-21,20:00,2,Cliente 5435,Show,Web
RES-5436,2023-01-21,20:00,2,Cliente 5436,Show,Phone
RES-5437,2023-01-21,21:00,2,Cliente 5437,Show,WhatsApp
RES-5438,2023-01-21,20:00,6,Cliente 5438,Show,Web
RES-5439,2023-01-21,13:00,2,Cliente 5439,Show,WhatsApp
RES-5440,2023-01-21,14:00,2,Cliente 5440,Show,Web
RES-5441,2023-01-21,21:00,4,Cliente 5441,Show,WhatsApp
RES-5442,2023-01-21,20:00,2,Cliente 5442,Show,Phone
RES-5443,2023-01-21,19:00,2,Cliente 5443,Show,Web
RES-5444,2023-01-21,14:00,2,Cliente 5444,Show,WhatsApp
RES-5445,2023-01-21,20:00,4,Cliente 5445,Show,WhatsApp
RES-5446,2023-01-21,13:00,2,Cliente 5446,Show,WhatsApp
RES-5447,2023-01-21,20:00,6,Cliente 5447,Show,WhatsApp
RES-5448,2023-01-21,19:00,2,Cliente 5448,Show,Web
RES-5449,2023-01-21,20:00,2,Cliente 5449,Show,Web
RES-5450,2023-01-21,20:00,2,Cliente 5450,No-Show,Web
RES-5451,2023-01-21,21:00,2,Cliente 5451,Cancelled,Web
RES-5452,2023-01-21,20:00,2,Cliente 5452,Show,WhatsApp
RES-5453,2023-01-21,19:00,2,Cliente 5453,No-Show,Web
RES-5454,2023-01-22,22:00,2,Cliente 5454,Cancelled,Phone
RES-5455,2023-01-22,19:00,8,Cliente 5455,Show,Web
RES-5456,2023-01-22,13:00,4,Cliente 5456,Show,Web
RES-5457,2023-01-22,14:00,2,Cliente 5457,Show,Web
RES-5458,2023-01-22,21:00,4,Cliente 5458,Show,WhatsApp
RES-5459,2023-01-22,14:00,4,Cliente 5459,Show,Web
RES-5460,2023-01-22,20:00,2,Cliente 5460,Show,Web
RES-5461,2023-01-22,21:00,2,Cliente 5461,Show,Phone
RES-5462,2023-01-22,20:00,4,Cliente 5462,Show,Phone
RES-5463,2023-01-22,21:00,4,Cliente 5463,Show,Web
RES-5464,2023-01-22,13:00,4,Cliente 5464,Show,Web
RES-5465,2023-01-22,19:00,4,Cliente 5465,Show,Web
RES-5466,2023-01-22,22:00,2,Cliente 5466,Show,Web
RES-5467,2023-01-22,20:00,2,Cliente 5467,Show,WhatsApp
RES-5468,2023-01-22,21:00,4,Cliente 5468,Show,Phone
RES-5469,2023-01-22,22:00,2,Cliente 5469,Show,Web
RES-5470,2023-01-22,20:00,2,Cliente 5470,Show,Phone
RES-5471,2023-01-22,22:00,4,Cliente 5471,Show,Web
RES-5472,2023-01-22,13:00,2,Cliente 5472,Show,Web
RES-5473,2023-01-22,14:00,4,Cliente 5473,Show,Web
RES-5474,2023-01-22,14:00,4,Cliente 5474,Show,Web
RES-5475,2023-01-22,13:00,2,Cliente 5475,Show,Phone
RES-5476,2023-01-22,14:00,4,Cliente 5476,Show,Web
RES-5477,2023-01-22,19:00,4,Cliente 5477,Show,Web
RES-5478,2023-01-22,21:00,4,Cliente 5478,Show,Web
RES-5479,2023-01-22,20:00,2,Cliente 5479,Show,Web
RES-5480,2023-01-23,20:00,2,Cliente 5480,Show,Phone
RES-5481,2023-01-23,21:00,2,Cliente 5481,Cancelled,Web
RES-5482,2023-01-23,21:00,2,Cliente 5482,Show,Phone
RES-5483,2023-01-23,20:00,6,Cliente 5483,No-Show,Web
RES-5484,2023-01-23,19:00,2,Cliente 5484,Show,Phone
RES-5485,2023-01-23,21:00,2,Cliente 5485,Show,Web
RES-5486,2023-01-23,22:00,2,Cliente 5486,Show,WhatsApp
RES-5487,2023-01-23,20:00,2,Cliente 5487,Show,Web
RES-5488,2023-01-23,20:00,2,Cliente 5488,No-Show,Web
RES-5489,2023-01-23,19:00,2,Cliente 5489,Show,WhatsApp
RES-5490,2023-01-23,19:00,4,Cliente 5490,Show,Web
RES-5491,2023-01-23,22:00,2,Cliente 5491,Show,Web
RES-5492,2023-01-23,22:00,2,Cliente 5492,Show,Phone
RES-5493,2023-01-23,20:00,2,Cliente 5493,Show,Phone
RES-5494,2023-01-23,20:00,2,Cliente 5494,Show,WhatsApp
RES-5495,2023-01-23,21:00,2,Cliente 5495,Show,Web
RES-5496,2023-01-23,20:00,2,Cliente 5496,Show,Phone
RES-5497,2023-01-23,20:00,2,Cliente 5497,Show,Web
RES-5498,2023-01-23,21:00,4,Cliente 5498,No-Show,WhatsApp
RES-5499,2023-01-23,20:00,2,Cliente 5499,Show,Web
RES-5500,2023-01-23,21:00,4,Cliente 5500,Show,Phone
RES-5501,2023-01-23,20:00,2,Cliente 5501,Show,Web
RES-5502,2023-01-23,21:00,4,Cliente 5502,Show,Web
RES-5503,2023-01-23,14:00,2,Cliente 5503,Show,Web
RES-5504,2023-01-23,22:00,2,Cliente 5504,No-Show,Web
RES-5505,2023-01-23,19:00,4,Cliente 5505,Cancelled,WhatsApp
RES-5506,2023-01-23,20:00,2,Cliente 5506,Show,Web
RES-5507,2023-01-23,21:00,4,Cliente 5507,Show,Web
RES-5508,2023-01-23,20:00,2,Cliente 5508,No-Show,WhatsApp
RES-5509,2023-01-23,21:00,2,Cliente 5509,Show,Web
RES-5510,2023-01-23,20:00,2,Cliente 5510,Show,Web
RES-5511,2023-01-25,20:00,2,Cliente 5511,No-Show,Web
RES-5512,2023-01-25,19:00,4,Cliente 5512,Show,Phone
RES-5513,2023-01-25,13:00,2,Cliente 5513,Show,Web
RES-5514,2023-01-25,20:00,2,Cliente 5514,Show,Phone
RES-5515,2023-01-25,19:00,2,Cliente 5515,Show,Web
RES-5516,2023-01-25,22:00,2,Cliente 5516,Cancelled,Web
RES-5517,2023-01-25,19:00,2,Cliente 5517,Show,WhatsApp
RES-5518,2023-01-25,21:00,2,Cliente 5518,Show,Phone
RES-5519,2023-01-25,22:00,2,Cliente 5519,Show,Phone
RES-5520,2023-01-25,20:00,4,Cliente 5520,Show,WhatsApp
RES-5521,2023-01-25,19:00,2,Cliente 5521,Show,Web
RES-5522,2023-01-25,21:00,2,Cliente 5522,Show,WhatsApp
RES-5523,2023-01-25,20:00,2,Cliente 5523,Show,Web
RES-5524,2023-01-25,21:00,2,Cliente 5524,Show,Phone
RES-5525,2023-01-25,22:00,2,Cliente 5525,Show,Web
RES-5526,2023-01-25,19:00,4,Cliente 5526,Show,Web
RES-5527,2023-01-25,21:00,2,Cliente 5527,Show,WhatsApp
RES-5528,2023-01-25,19:00,2,Cliente 5528,Show,Phone
RES-5529,2023-01-25,20:00,2,Cliente 5529,Show,WhatsApp
RES-5530,2023-01-25,20:00,2,Cliente 5530,Show,Web
RES-5531,2023-01-25,22:00,4,Cliente 5531,Show,WhatsApp
RES-5532,2023-01-25,13:00,2,Cliente 5532,Show,Web
RES-5533,2023-01-25,20:00,2,Cliente 5533,Show,Web
RES-5534,2023-01-25,19:00,4,Cliente 5534,Show,Phone
RES-5535,2023-01-25,19:00,2,Cliente 5535,Show,Phone
RES-5536,2023-01-25,13:00,4,Cliente 5536,Show,Web
RES-5537,2023-01-25,20:00,2,Cliente 5537,Show,WhatsApp
RES-5538,2023-01-27,21:00,2,Cliente 5538,Show,WhatsApp
RES-5539,2023-01-27,20:00,2,Cliente 5539,Show,Phone
RES-5540,2023-01-27,19:00,2,Cliente 5540,Show,Web
RES-5541,2023-01-27,14:00,2,Cliente 5541,Show,Web
RES-5542,2023-01-27,19:00,4,Cliente 5542,Show,WhatsApp
RES-5543,2023-01-27,19:00,4,Cliente 5543,Show,Web
RES-5544,2023-01-27,21:00,2,Cliente 5544,Show,Web
RES-5545,2023-01-27,19:00,2,Cliente 5545,Show,WhatsApp
RES-5546,2023-01-27,21:00,4,Cliente 5546,Show,Web
RES-5547,2023-01-27,19:00,8,Cliente 5547,Show,WhatsApp
RES-5548,2023-01-27,19:00,2,Cliente 5548,Show,Phone
RES-5549,2023-01-27,20:00,2,Cliente 5549,Show,Web
RES-5550,2023-01-27,14:00,2,Cliente 5550,Show,WhatsApp
RES-5551,2023-01-27,21:00,2,Cliente 5551,Show,WhatsApp
RES-5552,2023-01-27,13:00,4,Cliente 5552,Show,Web
RES-5553,2023-01-27,19:00,4,Cliente 5553,Show,Web
RES-5554,2023-01-27,22:00,4,Cliente 5554,Show,WhatsApp
RES-5555,2023-01-27,14:00,2,Cliente 5555,Show,WhatsApp
RES-5556,2023-01-27,21:00,2,Cliente 5556,Cancelled,Web
RES-5557,2023-01-27,21:00,2,Cliente 5557,Show,Phone
RES-5558,2023-01-27,21:00,2,Cliente 5558,Show,Web
RES-5559,2023-01-27,19:00,2,Cliente 5559,No-Show,Web
RES-5560,2023-01-27,20:00,2,Cliente 5560,Show,Web
RES-5561,2023-01-27,19:00,2,Cliente 5561,Show,Web
RES-5562,2023-01-27,19:00,2,Cliente 5562,No-Show,Web
RES-5563,2023-01-27,20:00,2,Cliente 5563,Show,WhatsApp
RES-5564,2023-01-27,19:00,4,Cliente 5564,Show,WhatsApp
RES-5565,2023-01-27,20:00,2,Cliente 5565,Show,WhatsApp
RES-5566,2023-01-27,13:00,2,Cliente 5566,Show,WhatsApp
RES-5567,2023-01-27,21:00,2,Cliente 5567,Show,Phone
RES-5568,2023-01-27,19:00,2,Cliente 5568,Show,WhatsApp
RES-5569,2023-01-27,22:00,4,Cliente 5569,Show,Web
RES-5570,2023-01-27,14:00,2,Cliente 5570,Show,WhatsApp
RES-5571,2023-01-27,22:00,2,Cliente 5571,Show,Web
RES-5572,2023-01-27,19:00,2,Cliente 5572,Show,Web
RES-5573,2023-01-27,21:00,4,Cliente 5573,No-Show,Web
RES-5574,2023-01-27,19:00,2,Cliente 5574,Show,Web
RES-5575,2023-01-27,21:00,2,Cliente 5575,Show,Web
RES-5576,2023-01-27,13:00,4,Cliente 5576,Show,Phone
RES-5577,2023-01-27,19:00,2,Cliente 5577,No-Show,WhatsApp
RES-5578,2023-01-28,21:00,2,Cliente 5578,Show,Web
RES-5579,2023-01-28,20:00,4,Cliente 5579,Show,WhatsApp
RES-5580,2023-01-28,20:00,2,Cliente 5580,Show,Web
RES-5581,2023-01-28,21:00,2,Cliente 5581,Show,Web
RES-5582,2023-01-28,14:00,4,Cliente 5582,Show,Web
RES-5583,2023-01-28,21:00,2,Cliente 5583,Show,Web
RES-5584,2023-01-28,19:00,2,Cliente 5584,Show,Phone
RES-5585,2023-01-28,20:00,2,Cliente 5585,Show,Web
RES-5586,2023-01-28,19:00,4,Cliente 5586,Show,Web
RES-5587,2023-01-28,20:00,8,Cliente 5587,Show,WhatsApp
RES-5588,2023-01-28,20:00,2,Cliente 5588,Show,Phone
RES-5589,2023-01-28,20:00,2,Cliente 5589,Show,Web
RES-5590,2023-01-28,19:00,2,Cliente 5590,No-Show,WhatsApp
RES-5591,2023-01-28,19:00,4,Cliente 5591,Show,Web
RES-5592,2023-01-28,21:00,2,Cliente 5592,Show,Phone
RES-5593,2023-01-28,19:00,2,Cliente 5593,Show,Web
RES-5594,2023-01-28,20:00,4,Cliente 5594,Show,WhatsApp
RES-5595,2023-01-28,22:00,2,Cliente 5595,Show,Web
RES-5596,2023-01-28,19:00,2,Cliente 5596,Show,WhatsApp
RES-5597,2023-01-28,14:00,2,Cliente 5597,No-Show,WhatsApp
RES-5598,2023-01-28,21:00,2,Cliente 5598,Show,Web
RES-5599,2023-01-28,20:00,2,Cliente 5599,Show,Web
RES-5600,2023-01-28,21:00,4,Cliente 5600,Show,WhatsApp
RES-5601,2023-01-28,19:00,2,Cliente 5601,Show,Web
RES-5602,2023-01-28,14:00,2,Cliente 5602,Show,Phone
RES-5603,2023-01-28,20:00,2,Cliente 5603,Show,Web
RES-5604,2023-01-28,13:00,2,Cliente 5604,Show,Web
RES-5605,2023-01-28,20:00,2,Cliente 5605,Show,WhatsApp
RES-5606,2023-01-28,19:00,2,Cliente 5606,No-Show,Web
RES-5607,2023-01-28,20:00,2,Cliente 5607,Show,WhatsApp
RES-5608,2023-01-28,14:00,2,Cliente 5608,Show,Web
RES-5609,2023-01-28,20:00,4,Cliente 5609,Show,Phone
RES-5610,2023-01-28,20:00,4,Cliente 5610,Show,Web
RES-5611,2023-01-28,20:00,4,Cliente 5611,Show,WhatsApp
RES-5612,2023-01-28,20:00,4,Cliente 5612,Show,Web
RES-5613,2023-01-28,19:00,2,Cliente 5613,Show,Phone
RES-5614,2023-01-28,21:00,2,Cliente 5614,Show,Phone
RES-5615,2023-01-28,21:00,2,Cliente 5615,No-Show,Web
RES-5616,2023-01-28,21:00,2,Cliente 5616,Show,WhatsApp
RES-5617,2023-01-29,20:00,2,Cliente 5617,Show,Web
RES-5618,2023-01-29,19:00,8,Cliente 5618,Show,Web
RES-5619,2023-01-29,19:00,2,Cliente 5619,Cancelled,WhatsApp
RES-5620,2023-01-29,21:00,2,Cliente 5620,Show,Web
RES-5621,2023-01-29,14:00,2,Cliente 5621,No-Show,WhatsApp
RES-5622,2023-01-29,20:00,4,Cliente 5622,No-Show,Web
RES-5623,2023-01-29,22:00,2,Cliente 5623,Cancelled,Web
RES-5624,2023-01-29,21:00,2,Cliente 5624,Show,Web
RES-5625,2023-01-29,20:00,2,Cliente 5625,Show,Phone
RES-5626,2023-01-29,20:00,2,Cliente 5626,Show,Web
RES-5627,2023-01-29,20:00,2,Cliente 5627,Show,Web
RES-5628,2023-01-29,22:00,4,Cliente 5628,Show,Web
RES-5629,2023-01-29,20:00,2,Cliente 5629,Show,Web
RES-5630,2023-01-29,19:00,2,Cliente 5630,Show,WhatsApp
RES-5631,2023-01-29,21:00,4,Cliente 5631,Show,WhatsApp
RES-5632,2023-01-29,20:00,2,Cliente 5632,Show,Web
RES-5633,2023-01-29,21:00,4,Cliente 5633,Show,WhatsApp
RES-5634,2023-01-29,21:00,2,Cliente 5634,Show,WhatsApp
RES-5635,2023-01-29,20:00,8,Cliente 5635,Show,Web
RES-5636,2023-01-29,14:00,4,Cliente 5636,Show,Web
RES-5637,2023-01-29,21:00,2,Cliente 5637,Show,WhatsApp
RES-5638,2023-01-29,20:00,2,Cliente 5638,Show,WhatsApp
RES-5639,2023-01-29,19:00,4,Cliente 5639,Show,Web
RES-5640,2023-01-29,21:00,6,Cliente 5640,Cancelled,Web
RES-5641,2023-01-29,21:00,2,Cliente 5641,Show,WhatsApp
RES-5642,2023-01-29,19:00,4,Cliente 5642,No-Show,WhatsApp
RES-5643,2023-01-29,20:00,4,Cliente 5643,Show,Web
RES-5644,2023-01-29,21:00,2,Cliente 5644,Show,Web
RES-5645,2023-01-29,14:00,6,Cliente 5645,Show,WhatsApp
RES-5646,2023-01-29,21:00,2,Cliente 5646,Show,Web
RES-5647,2023-01-29,14:00,2,Cliente 5647,Show,Web
RES-5648,2023-01-30,13:00,2,Cliente 5648,Show,Web
RES-5649,2023-01-30,14:00,2,Cliente 5649,Show,Web
RES-5650,2023-01-30,13:00,2,Cliente 5650,Show,Phone
RES-5651,2023-01-30,20:00,2,Cliente 5651,Show,WhatsApp
RES-5652,2023-01-30,14:00,2,Cliente 5652,Show,Web
RES-5653,2023-01-30,19:00,2,Cliente 5653,No-Show,Web
RES-5654,2023-01-30,19:00,2,Cliente 5654,Show,Web
RES-5655,2023-01-30,21:00,2,Cliente 5655,Show,Web
RES-5656,2023-01-30,21:00,4,Cliente 5656,Show,Web
RES-5657,2023-01-30,14:00,2,Cliente 5657,Show,Phone
RES-5658,2023-01-30,21:00,2,Cliente 5658,No-Show,Web
RES-5659,2023-01-30,13:00,2,Cliente 5659,Show,WhatsApp
RES-5660,2023-01-30,20:00,4,Cliente 5660,Show,Phone
RES-5661,2023-01-30,21:00,2,Cliente 5661,Show,WhatsApp
RES-5662,2023-01-30,22:00,2,Cliente 5662,Show,Phone
RES-5663,2023-01-30,21:00,2,Cliente 5663,No-Show,WhatsApp
RES-5664,2023-01-30,21:00,2,Cliente 5664,Show,WhatsApp
RES-5665,2023-01-30,20:00,4,Cliente 5665,Show,WhatsApp
RES-5666,2023-01-30,20:00,2,Cliente 5666,No-Show,Web
RES-5667,2023-01-30,20:00,2,Cliente 5667,Show,Web
RES-5668,2023-01-30,21:00,4,Cliente 5668,Show,Web
RES-5669,2023-01-30,13:00,2,Cliente 5669,Show,Web
RES-5670,2023-01-30,22:00,2,Cliente 5670,Show,Web
RES-5671,2023-01-30,20:00,2,Cliente 5671,Show,Web
RES-5672,2023-01-30,20:00,2,Cliente 5672,Show,Web
RES-5673,2023-01-30,20:00,4,Cliente 5673,No-Show,Web
RES-5674,2023-01-30,13:00,2,Cliente 5674,Show,WhatsApp
RES-5675,2023-01-30,19:00,2,Cliente 5675,Show,Web
RES-5676,2023-01-30,14:00,4,Cliente 5676,Show,Web
RES-5677,2023-01-30,19:00,4,Cliente 5677,Show,Web
RES-5678,2023-02-01,22:00,4,Cliente 5678,Show,Web
RES-5679,2023-02-01,20:00,2,Cliente 5679,Show,Web
RES-5680,2023-02-01,20:00,2,Cliente 5680,Show,Web
RES-5681,2023-02-01,21:00,2,Cliente 5681,Show,WhatsApp
RES-5682,2023-02-01,14:00,2,Cliente 5682,Show,Web
RES-5683,2023-02-01,20:00,4,Cliente 5683,Show,Web
RES-5684,2023-02-01,20:00,4,Cliente 5684,Show,WhatsApp
RES-5685,2023-02-01,22:00,4,Cliente 5685,Show,Phone
RES-5686,2023-02-01,20:00,2,Cliente 5686,No-Show,WhatsApp
RES-5687,2023-02-01,20:00,2,Cliente 5687,Show,WhatsApp
RES-5688,2023-02-01,20:00,2,Cliente 5688,Show,Phone
RES-5689,2023-02-01,19:00,2,Cliente 5689,Show,Web
RES-5690,2023-02-01,22:00,2,Cliente 5690,Show,Web
RES-5691,2023-02-01,19:00,2,Cliente 5691,Show,Web
RES-5692,2023-02-01,14:00,2,Cliente 5692,No-Show,WhatsApp
RES-5693,2023-02-01,20:00,2,Cliente 5693,Show,Phone
RES-5694,2023-02-01,20:00,2,Cliente 5694,Show,Web
RES-5695,2023-02-01,20:00,2,Cliente 5695,Show,Web
RES-5696,2023-02-01,20:00,2,Cliente 5696,Show,Phone
RES-5697,2023-02-01,13:00,4,Cliente 5697,Show,WhatsApp
RES-5698,2023-02-01,20:00,2,Cliente 5698,Show,WhatsApp
RES-5699,2023-02-01,19:00,2,Cliente 5699,Show,Web
RES-5700,2023-02-03,20:00,4,Cliente 5700,Show,Web
RES-5701,2023-02-03,14:00,4,Cliente 5701,Show,Web
RES-5702,2023-02-03,19:00,2,Cliente 5702,Show,Web
RES-5703,2023-02-03,20:00,2,Cliente 5703,Show,Web
RES-5704,2023-02-03,22:00,2,Cliente 5704,Show,Web
RES-5705,2023-02-03,20:00,2,Cliente 5705,Show,Web
RES-5706,2023-02-03,20:00,4,Cliente 5706,Show,WhatsApp
RES-5707,2023-02-03,14:00,6,Cliente 5707,Show,Phone
RES-5708,2023-02-03,21:00,2,Cliente 5708,Show,Phone
RES-5709,2023-02-03,20:00,2,Cliente 5709,Show,WhatsApp
RES-5710,2023-02-03,21:00,2,Cliente 5710,Show,Web
RES-5711,2023-02-03,21:00,2,Cliente 5711,No-Show,Web
RES-5712,2023-02-03,20:00,2,Cliente 5712,Show,Phone
RES-5713,2023-02-03,21:00,4,Cliente 5713,Show,WhatsApp
RES-5714,2023-02-03,14:00,4,Cliente 5714,Show,Web
RES-5715,2023-02-03,20:00,4,Cliente 5715,Show,WhatsApp
RES-5716,2023-02-03,22:00,2,Cliente 5716,No-Show,Web
RES-5717,2023-02-03,22:00,2,Cliente 5717,Show,Web
RES-5718,2023-02-03,20:00,6,Cliente 5718,Show,WhatsApp
RES-5719,2023-02-03,21:00,2,Cliente 5719,Show,Web
RES-5720,2023-02-03,20:00,4,Cliente 5720,Show,Web
RES-5721,2023-02-03,14:00,2,Cliente 5721,Show,Phone
RES-5722,2023-02-03,21:00,2,Cliente 5722,Show,Web
RES-5723,2023-02-03,20:00,2,Cliente 5723,Show,Web
RES-5724,2023-02-03,19:00,2,Cliente 5724,Show,WhatsApp
RES-5725,2023-02-03,13:00,2,Cliente 5725,Show,Web
RES-5726,2023-02-03,20:00,4,Cliente 5726,Show,Web
RES-5727,2023-02-03,20:00,2,Cliente 5727,No-Show,Phone
RES-5728,2023-02-03,21:00,2,Cliente 5728,Cancelled,Web
RES-5729,2023-02-03,13:00,4,Cliente 5729,Show,Phone
RES-5730,2023-02-04,14:00,2,Cliente 5730,Show,Web
RES-5731,2023-02-04,19:00,2,Cliente 5731,Show,WhatsApp
RES-5732,2023-02-04,20:00,4,Cliente 5732,Show,Web
RES-5733,2023-02-04,20:00,2,Cliente 5733,Show,WhatsApp
RES-5734,2023-02-04,14:00,2,Cliente 5734,Show,WhatsApp
RES-5735,2023-02-04,19:00,6,Cliente 5735,No-Show,WhatsApp
RES-5736,2023-02-04,22:00,2,Cliente 5736,Show,Web
RES-5737,2023-02-04,20:00,2,Cliente 5737,Show,Web
RES-5738,2023-02-04,22:00,2,Cliente 5738,Show,Phone
RES-5739,2023-02-04,20:00,2,Cliente 5739,Show,WhatsApp
RES-5740,2023-02-04,20:00,2,Cliente 5740,No-Show,WhatsApp
RES-5741,2023-02-04,20:00,2,Cliente 5741,Show,Web
RES-5742,2023-02-04,13:00,4,Cliente 5742,Cancelled,Phone
RES-5743,2023-02-04,22:00,2,Cliente 5743,Show,Phone
RES-5744,2023-02-04,19:00,2,Cliente 5744,Show,WhatsApp
RES-5745,2023-02-04,19:00,4,Cliente 5745,Show,Phone
RES-5746,2023-02-04,19:00,4,Cliente 5746,Show,Web
RES-5747,2023-02-04,19:00,4,Cliente 5747,Cancelled,WhatsApp
RES-5748,2023-02-04,21:00,6,Cliente 5748,Show,WhatsApp
RES-5749,2023-02-04,21:00,2,Cliente 5749,Show,Web
RES-5750,2023-02-04,21:00,4,Cliente 5750,Show,Web
RES-5751,2023-02-04,21:00,2,Cliente 5751,Show,Web
RES-5752,2023-02-04,20:00,2,Cliente 5752,Show,WhatsApp
RES-5753,2023-02-04,21:00,2,Cliente 5753,Show,Web
RES-5754,2023-02-04,19:00,2,Cliente 5754,Show,WhatsApp
RES-5755,2023-02-04,21:00,2,Cliente 5755,Show,Web
RES-5756,2023-02-04,20:00,4,Cliente 5756,Show,WhatsApp
RES-5757,2023-02-04,21:00,2,Cliente 5757,Show,WhatsApp
RES-5758,2023-02-04,14:00,4,Cliente 5758,Show,Web
RES-5759,2023-02-04,20:00,2,Cliente 5759,Show,WhatsApp
RES-5760,2023-02-04,21:00,4,Cliente 5760,Show,WhatsApp
RES-5761,2023-02-04,19:00,4,Cliente 5761,No-Show,Phone
RES-5762,2023-02-05,14:00,2,Cliente 5762,Show,WhatsApp
RES-5763,2023-02-05,20:00,4,Cliente 5763,Show,WhatsApp
RES-5764,2023-02-05,22:00,4,Cliente 5764,Show,Web
RES-5765,2023-02-05,20:00,2,Cliente 5765,Show,WhatsApp
RES-5766,2023-02-05,21:00,2,Cliente 5766,Show,Web
RES-5767,2023-02-05,13:00,2,Cliente 5767,Show,Phone
RES-5768,2023-02-05,22:00,4,Cliente 5768,Show,Web
RES-5769,2023-02-05,13:00,4,Cliente 5769,Show,Web
RES-5770,2023-02-05,14:00,4,Cliente 5770,Show,Web
RES-5771,2023-02-05,13:00,2,Cliente 5771,Show,Web
RES-5772,2023-02-05,21:00,4,Cliente 5772,Show,Phone
RES-5773,2023-02-05,19:00,2,Cliente 5773,Show,Web
RES-5774,2023-02-05,14:00,2,Cliente 5774,Show,WhatsApp
RES-5775,2023-02-05,22:00,2,Cliente 5775,Show,Web
RES-5776,2023-02-05,22:00,2,Cliente 5776,Show,Web
RES-5777,2023-02-05,19:00,2,Cliente 5777,Show,Web
RES-5778,2023-02-05,21:00,4,Cliente 5778,Show,Web
RES-5779,2023-02-05,20:00,2,Cliente 5779,Show,Web
RES-5780,2023-02-05,21:00,2,Cliente 5780,No-Show,Phone
RES-5781,2023-02-05,20:00,2,Cliente 5781,Show,WhatsApp
RES-5782,2023-02-05,20:00,4,Cliente 5782,No-Show,Web
RES-5783,2023-02-06,19:00,2,Cliente 5783,Show,Phone
RES-5784,2023-02-06,14:00,8,Cliente 5784,Show,Phone
RES-5785,2023-02-06,20:00,2,Cliente 5785,Show,Web
RES-5786,2023-02-06,19:00,2,Cliente 5786,Show,WhatsApp
RES-5787,2023-02-06,19:00,4,Cliente 5787,Show,Web
RES-5788,2023-02-06,20:00,2,Cliente 5788,Show,WhatsApp
RES-5789,2023-02-06,13:00,2,Cliente 5789,Show,Phone
RES-5790,2023-02-06,21:00,2,Cliente 5790,Show,WhatsApp
RES-5791,2023-02-06,22:00,2,Cliente 5791,Show,Web
RES-5792,2023-02-06,20:00,2,Cliente 5792,Show,Web
RES-5793,2023-02-06,20:00,2,Cliente 5793,Show,Web
RES-5794,2023-02-06,22:00,2,Cliente 5794,Show,Phone
RES-5795,2023-02-06,19:00,4,Cliente 5795,Show,Web
RES-5796,2023-02-06,20:00,2,Cliente 5796,Show,WhatsApp
RES-5797,2023-02-06,21:00,2,Cliente 5797,Show,Web
RES-5798,2023-02-06,21:00,4,Cliente 5798,Show,Web
RES-5799,2023-02-06,20:00,4,Cliente 5799,Show,WhatsApp
RES-5800,2023-02-06,20:00,4,Cliente 5800,Show,WhatsApp
RES-5801,2023-02-06,20:00,4,Cliente 5801,Show,Web
RES-5802,2023-02-06,21:00,2,Cliente 5802,Show,Web
RES-5803,2023-02-06,13:00,2,Cliente 5803,No-Show,Phone
RES-5804,2023-02-06,13:00,4,Cliente 5804,Show,Phone
RES-5805,2023-02-06,22:00,2,Cliente 5805,Show,Web
